individual_id,tattoo,year,quarter,q_index,n_capture_rows,p_min,p_max,p_mean,p_range
23,001Y,2007,1,8028,1,0.090339611,0.090339611,0.090339611,0
24,001Z,2019,2,8077,1,8.86e-7,8.86e-7,8.86e-7,0
24,001Z,2019,3,8078,2,1.44e-6,1.44e-6,1.44e-6,0
24,001Z,2019,4,8079,1,5.48e-6,5.48e-6,5.48e-6,0
24,001Z,2020,3,8082,1,3.49e-5,3.49e-5,3.49e-5,0
24,001Z,2020,4,8083,1,7.31e-5,7.31e-5,7.31e-5,0
24,001Z,2021,3,8086,1,1.61e-4,1.61e-4,1.61e-4,0
24,001Z,2021,4,8087,1,2.76e-4,2.76e-4,2.76e-4,0
24,001Z,2022,2,8089,1,0.003866141,0.003866141,0.003866141,0
25,002A,2014,2,8057,1,0.999999999,0.999999999,0.999999999,0
25,002A,2014,3,8058,2,1,1,1,0
25,002A,2014,4,8059,2,1,1,1,0
25,002A,2015,2,8061,1,1,1,1,0
25,002A,2015,3,8062,1,1,1,1,0
25,002A,2015,4,8063,2,1,1,1,0
25,002A,2017,3,8070,1,1,1,1,0
25,002A,2018,2,8073,1,1,1,1,0
26,002B,2006,2,8025,1,2.07e-4,2.07e-4,2.07e-4,0
26,002B,2006,3,8026,1,2.18e-4,2.18e-4,2.18e-4,0
26,002B,2006,4,8027,2,4.18e-4,4.18e-4,4.18e-4,0
26,002B,2007,2,8029,1,0.033990483,0.033990483,0.033990483,0
26,002B,2008,2,8033,1,0.037998159,0.037998159,0.037998159,0
27,002C,2016,1,8064,1,0.200723195,0.200723195,0.200723195,0
27,002C,2016,2,8065,1,0.785736253,0.785736253,0.785736253,0
27,002C,2016,3,8066,1,0.95287772,0.95287772,0.95287772,0
27,002C,2016,4,8067,1,0.999999998,0.999999998,0.999999998,0
28,002D,2022,2,8089,1,0.004664686,0.004664686,0.004664686,0
29,002E,2013,2,8053,1,0.360677632,0.360677632,0.360677632,0
29,002E,2013,3,8054,2,1,1,1,0
29,002E,2014,3,8058,1,1,1,1,0
30,002F,2010,1,8040,1,0.001707732,0.001707732,0.001707732,0
30,002F,2010,2,8041,1,0.01505491,0.01505491,0.01505491,0
30,002F,2010,4,8043,1,0.034040066,0.034040066,0.034040066,0
30,002F,2012,2,8049,1,1,1,1,0
31,002G,2003,1,8012,1,8.12e-7,8.12e-7,8.12e-7,0
31,002G,2005,1,8020,1,9.52e-6,9.52e-6,9.52e-6,0
31,002G,2005,3,8022,1,1.99e-5,1.99e-5,1.99e-5,0
31,002G,2005,4,8023,1,3.11e-5,3.11e-5,3.11e-5,0
31,002G,2007,2,8029,1,5.66e-4,5.66e-4,5.66e-4,0
31,002G,2007,3,8030,1,0.001454243,0.001454243,0.001454243,0
32,002H,2020,1,8080,1,0.002918063,0.002918063,0.002918063,0
33,002J,2023,2,8093,1,0.008228513,0.008228513,0.008228513,0
33,002J,2023,3,8094,1,0.014745696,0.014745696,0.014745696,0
34,002K,2012,1,8048,1,6.85e-6,6.85e-6,6.85e-6,0
34,002K,2012,2,8049,1,2.6e-5,2.6e-5,2.6e-5,0
34,002K,2013,2,8053,1,6.39e-4,6.39e-4,6.39e-4,0
34,002K,2014,1,8056,1,0.004733719,0.004733719,0.004733719,0
34,002K,2014,4,8059,1,0.050243278,0.050243278,0.050243278,0
34,002K,2015,1,8060,1,0.052588859,0.052588859,0.052588859,0
34,002K,2015,2,8061,1,0.05500708,0.05500708,0.05500708,0
34,002K,2015,3,8062,1,0.055084162,0.055084162,0.055084162,0
34,002K,2016,2,8065,1,0.055255225,0.055255225,0.055255225,0
34,002K,2016,4,8067,1,0.055827219,0.055827219,0.055827219,0
34,002K,2017,1,8068,1,0.058604489,0.058604489,0.058604489,0
35,002L,2011,1,8044,1,0.672533776,0.672533776,0.672533776,0
36,002M,2018,1,8072,1,0.006046906,0.006046906,0.006046906,0
37,002N,2009,2,8037,1,1.13e-5,1.13e-5,1.13e-5,0
37,002N,2009,4,8039,1,1.15e-4,1.15e-4,1.15e-4,0
37,002N,2010,2,8041,1,0.004761573,0.004761573,0.004761573,0
37,002N,2010,3,8042,1,0.006968249,0.006968249,0.006968249,0
37,002N,2011,1,8044,1,0.013397704,0.013397704,0.013397704,0
37,002N,2011,2,8045,1,0.021263883,0.021263883,0.021263883,0
37,002N,2011,3,8046,2,0.080440745,0.080440745,0.080440745,0
38,002P,2008,2,8033,1,5.14e-6,5.14e-6,5.14e-6,0
38,002P,2008,3,8034,1,3.45e-5,3.45e-5,3.45e-5,0
38,002P,2008,4,8035,1,5.3e-4,5.3e-4,5.3e-4,0
38,002P,2009,2,8037,1,0.003248358,0.003248358,0.003248358,0
38,002P,2009,3,8038,1,0.004543958,0.004543958,0.004543958,0
38,002P,2010,2,8041,1,0.01048867,0.01048867,0.01048867,0
38,002P,2012,2,8049,1,0.402012341,0.402012341,0.402012341,0
39,002Q,2024,2,8097,1,1.77e-4,1.77e-4,1.77e-4,0
39,002Q,2024,3,8098,1,9.75e-4,9.75e-4,9.75e-4,0
39,002Q,2025,2,8101,1,0.004960917,0.004960917,0.004960917,0
40,002R,2004,1,8016,1,0.013775535,0.013775535,0.013775535,0
41,002S,2021,1,8084,1,3.39e-4,3.39e-4,3.39e-4,0
41,002S,2021,3,8086,1,0.003680884,0.003680884,0.003680884,0
42,002T,2017,1,8068,1,0.060488918,0.060488918,0.060488918,0
42,002T,2017,3,8070,1,0.38657237,0.38657237,0.38657237,0
42,002T,2019,4,8079,1,0.770701422,0.770701422,0.770701422,0
44,002V,2015,1,8060,1,4.51e-13,4.51e-13,4.51e-13,0
44,002V,2015,2,8061,1,3.34e-12,3.34e-12,3.34e-12,0
44,002V,2015,3,8062,1,4.44e-11,4.44e-11,4.44e-11,0
44,002V,2016,1,8064,1,1.42e-9,1.42e-9,1.42e-9,0
44,002V,2017,2,8069,1,2.78e-8,2.78e-8,2.78e-8,0
44,002V,2018,2,8073,1,1.44e-7,1.44e-7,1.44e-7,0
44,002V,2018,3,8074,2,3.26e-7,3.26e-7,3.26e-7,0
44,002V,2018,4,8075,1,7.12e-6,7.12e-6,7.12e-6,0
44,002V,2019,2,8077,1,1.76e-4,1.76e-4,1.76e-4,0
44,002V,2019,3,8078,1,6.41e-4,6.41e-4,6.41e-4,0
44,002V,2019,4,8079,1,0.002915906,0.002915906,0.002915906,0
44,002V,2020,3,8082,1,0.087811147,0.087811147,0.087811147,0
45,002W,2005,2,8021,1,0.01599487,0.01599487,0.01599487,0
46,002X,2025,2,8101,1,0.151748379,0.151748379,0.151748379,0
47,002Y,2007,1,8028,1,3.74e-4,3.74e-4,3.74e-4,0
47,002Y,2007,2,8029,1,5.46e-4,5.46e-4,5.46e-4,0
47,002Y,2011,2,8045,1,0.046529596,0.046529596,0.046529596,0
48,002Z,2019,2,8077,1,0.019379451,0.019379451,0.019379451,0
49,003A,2014,2,8057,1,2.6e-15,2.6e-15,2.6e-15,0
49,003A,2014,3,8058,2,1.22e-14,1.22e-14,1.22e-14,0
49,003A,2014,4,8059,1,5.9e-13,5.9e-13,5.9e-13,0
49,003A,2015,2,8061,2,4.44e-11,4.44e-11,4.44e-11,0
49,003A,2015,3,8062,2,7.57e-9,7.57e-9,7.57e-9,0
49,003A,2015,4,8063,1,2.35e-6,2.35e-6,2.35e-6,0
49,003A,2016,3,8066,1,2.18e-4,2.18e-4,2.18e-4,0
49,003A,2018,2,8073,1,0.002849877,0.002849877,0.002849877,0
49,003A,2019,2,8077,1,0.010816433,0.010816433,0.010816433,0
50,003B,2006,2,8025,1,0.007088862,0.007088862,0.007088862,0
50,003B,2006,3,8026,1,0.01503389,0.01503389,0.01503389,0
50,003B,2006,4,8027,1,0.14944682,0.14944682,0.14944682,0
50,003B,2007,2,8029,1,1,1,1,0
50,003B,2007,3,8030,1,1,1,1,0
51,003C,2016,2,8065,1,0.001402464,0.001402464,0.001402464,0
51,003C,2016,3,8066,1,0.004126978,0.004126978,0.004126978,0
52,003D,2022,2,8089,1,5.8e-6,5.8e-6,5.8e-6,0
52,003D,2022,4,8091,2,4.38e-5,4.38e-5,4.38e-5,0
52,003D,2023,2,8093,1,0.00356974,0.00356974,0.00356974,0
53,003E,2013,2,8053,1,0.360677632,0.360677632,0.360677632,0
53,003E,2013,3,8054,2,1,1,1,0
53,003E,2014,2,8057,1,1,1,1,0
53,003E,2014,3,8058,1,1,1,1,0
54,003F,2010,2,8041,1,0.005015805,0.005015805,0.005015805,0
55,003G,2003,2,8013,1,4.28e-5,4.28e-5,4.28e-5,0
55,003G,2003,3,8014,1,9.79e-5,9.79e-5,9.79e-5,0
55,003G,2003,4,8015,1,2.49e-4,2.49e-4,2.49e-4,0
55,003G,2004,1,8016,1,0.00145632,0.00145632,0.00145632,0
55,003G,2004,2,8017,1,0.00776517,0.00776517,0.00776517,0
56,003H,2020,1,8080,1,0.048135135,0.048135135,0.048135135,0
57,003J,2023,2,8093,1,0.03980635,0.03980635,0.03980635,0
58,003K,2012,2,8049,1,0.016947677,0.016947677,0.016947677,0
59,003L,2011,1,8044,1,1,1,1,0
60,003M,2018,1,8072,1,8.23e-4,8.23e-4,8.23e-4,0
60,003M,2018,3,8074,1,0.006046092,0.006046092,0.006046092,0
61,003N,2009,2,8037,1,0.004401149,0.004401149,0.004401149,0
61,003N,2009,4,8039,1,0.045092024,0.045092024,0.045092024,0
61,003N,2010,2,8041,1,0.137797896,0.137797896,0.137797896,0
61,003N,2010,3,8042,1,1,1,1,0
61,003N,2010,4,8043,1,1,1,1,0
61,003N,2011,1,8044,1,1,1,1,0
61,003N,2011,2,8045,1,1,1,1,0
61,003N,2011,3,8046,2,1,1,1,0
61,003N,2012,2,8049,1,1,1,1,0
62,003P,2008,2,8033,1,0.0017534,0.0017534,0.0017534,0
62,003P,2008,3,8034,1,0.002264387,0.002264387,0.002264387,0
62,003P,2008,4,8035,2,0.010884853,0.010884853,0.010884853,0
63,003Q,2024,2,8097,1,0.001943076,0.001943076,0.001943076,0
64,003R,2004,1,8016,1,0.013775535,0.013775535,0.013775535,0
65,003S,2021,1,8084,1,0.011481987,0.011481987,0.011481987,0
65,003S,2021,2,8085,1,0.080000056,0.080000056,0.080000056,0
65,003S,2022,2,8089,1,0.16451614,0.16451614,0.16451614,0
66,003T,2017,1,8068,1,0.008317102,0.008317102,0.008317102,0
68,003V,2015,1,8060,1,5.15e-7,5.15e-7,5.15e-7,0
68,003V,2015,2,8061,1,3.81e-6,3.81e-6,3.81e-6,0
68,003V,2015,3,8062,1,5.07e-5,5.07e-5,5.07e-5,0
68,003V,2015,4,8063,1,7.09e-4,7.09e-4,7.09e-4,0
68,003V,2016,1,8064,1,0.007699254,0.007699254,0.007699254,0
68,003V,2016,3,8066,1,0.114366636,0.114366636,0.114366636,0
69,003W,2005,2,8021,1,0.01599487,0.01599487,0.01599487,0
70,003X,2025,2,8101,1,0.001363662,0.001363662,0.001363662,0
70,003X,2025,3,8102,1,0.002540754,0.002540754,0.002540754,0
71,003Y,2007,1,8028,1,0.008620108,0.008620108,0.008620108,0
72,003Z,2019,2,8077,1,0.013152247,0.013152247,0.013152247,0
72,003Z,2019,3,8078,1,0.021386181,0.021386181,0.021386181,0
73,004A,2014,2,8057,1,1.43e-5,1.43e-5,1.43e-5,0
73,004A,2014,3,8058,1,2.46e-5,2.46e-5,2.46e-5,0
73,004A,2015,3,8062,1,8.37e-4,8.37e-4,8.37e-4,0
73,004A,2016,2,8065,1,0.010757,0.010757,0.010757,0
74,004B,2006,2,8025,1,3.74e-4,3.74e-4,3.74e-4,0
74,004B,2006,3,8026,1,7.94e-4,7.94e-4,7.94e-4,0
74,004B,2006,4,8027,2,0.007893875,0.007893875,0.007893875,0
75,004C,2016,2,8065,1,4.76e-7,4.76e-7,4.76e-7,0
75,004C,2016,3,8066,1,1.4e-6,1.4e-6,1.4e-6,0
75,004C,2016,4,8067,1,5.91e-6,5.91e-6,5.91e-6,0
75,004C,2017,1,8068,1,6.21e-5,6.21e-5,6.21e-5,0
75,004C,2017,3,8070,1,9.23e-4,9.23e-4,9.23e-4,0
75,004C,2018,3,8074,1,0.010353859,0.010353859,0.010353859,0
76,004D,2022,2,8089,1,5.67e-6,5.67e-6,5.67e-6,0
76,004D,2022,3,8090,1,2.83e-5,2.83e-5,2.83e-5,0
76,004D,2022,4,8091,2,1.39e-4,1.39e-4,1.39e-4,0
77,004E,2013,2,8053,1,6.18e-7,6.18e-7,6.18e-7,0
77,004E,2013,3,8054,1,1.71e-6,1.71e-6,1.71e-6,0
77,004E,2013,4,8055,1,9.84e-6,9.84e-6,9.84e-6,0
77,004E,2014,1,8056,1,1.66e-4,1.66e-4,1.66e-4,0
77,004E,2014,2,8057,1,0.002356666,0.002356666,0.002356666,0
78,004F,2010,2,8041,1,0.999334568,0.999334568,0.999334568,0
78,004F,2010,3,8042,1,0.999932796,0.999932796,0.999932796,0
79,004G,2003,2,8013,1,0.013312603,0.013312603,0.013312603,0
80,004H,2020,3,8082,1,0.002918063,0.002918063,0.002918063,0
81,004J,2023,2,8093,1,0.00239348,0.00239348,0.00239348,0
82,004K,2012,2,8049,1,0.484649983,0.484649983,0.484649983,0
82,004K,2012,3,8050,1,0.519879054,0.519879054,0.519879054,0
83,004L,2011,1,8044,1,0.00867597,0.00867597,0.00867597,0
83,004L,2011,2,8045,1,0.070330224,0.070330224,0.070330224,0
84,004M,2018,2,8073,1,0.021010477,0.021010477,0.021010477,0
84,004M,2019,3,8078,1,0.067864122,0.067864122,0.067864122,0
85,004N,2009,2,8037,1,0.004296131,0.004296131,0.004296131,0
86,004P,2008,2,8033,1,0.00304705,0.00304705,0.00304705,0
86,004P,2009,2,8037,1,0.007287493,0.007287493,0.007287493,0
87,004Q,2024,2,8097,1,3e-6,3e-6,3e-6,0
87,004Q,2024,3,8098,1,1.65e-5,1.65e-5,1.65e-5,0
87,004Q,2024,4,8099,2,8.29e-5,8.29e-5,8.29e-5,0
87,004Q,2025,2,8101,1,0.016428552,0.016428552,0.016428552,0
88,004R,2004,1,8016,1,0.00352428,0.00352428,0.00352428,0
88,004R,2005,2,8021,1,0.029476784,0.029476784,0.029476784,0
89,004S,2021,2,8085,1,5.91e-6,5.91e-6,5.91e-6,0
89,004S,2021,3,8086,1,2.93e-5,2.93e-5,2.93e-5,0
89,004S,2021,4,8087,1,1.44e-4,1.44e-4,1.44e-4,0
89,004S,2022,2,8089,1,0.003734633,0.003734633,0.003734633,0
90,004T,2017,1,8068,1,0.126574978,0.126574978,0.126574978,0
92,004V,2015,1,8060,1,0.031065846,0.031065846,0.031065846,0
93,004W,2005,2,8021,1,2.66e-7,2.66e-7,2.66e-7,0
93,004W,2005,3,8022,1,5.77e-7,5.77e-7,5.77e-7,0
93,004W,2005,4,8023,1,1.43e-6,1.43e-6,1.43e-6,0
93,004W,2006,2,8025,1,1.69e-5,1.69e-5,1.69e-5,0
93,004W,2006,4,8027,1,1.89e-5,1.89e-5,1.89e-5,0
93,004W,2007,2,8029,1,1.14e-4,1.14e-4,1.14e-4,0
93,004W,2007,3,8030,1,0.001002141,0.001002141,0.001002141,0
94,004X,2025,3,8102,2,1.78e-4,1.78e-4,1.78e-4,0
94,004X,2025,4,8103,1,9.4e-4,9.4e-4,9.4e-4,0
95,004Y,2007,2,8029,1,0.003835037,0.003835037,0.003835037,0
96,004Z,2019,2,8077,1,3.14e-5,3.14e-5,3.14e-5,0
96,004Z,2019,3,8078,1,5.11e-5,5.11e-5,5.11e-5,0
96,004Z,2019,4,8079,2,1.48e-4,1.48e-4,1.48e-4,0
96,004Z,2020,3,8082,1,0.005504005,0.005504005,0.005504005,0
97,005A,2014,2,8057,1,2.77e-5,2.77e-5,2.77e-5,0
97,005A,2014,3,8058,2,4.75e-5,4.75e-5,4.75e-5,0
97,005A,2014,4,8059,1,2.86e-4,2.86e-4,2.86e-4,0
97,005A,2015,3,8062,1,0.005053923,0.005053923,0.005053923,0
98,005B,2006,2,8025,1,1.51e-5,1.51e-5,1.51e-5,0
98,005B,2006,3,8026,1,3.21e-5,3.21e-5,3.21e-5,0
98,005B,2006,4,8027,2,3.19e-4,3.19e-4,3.19e-4,0
98,005B,2007,2,8029,1,0.002775497,0.002775497,0.002775497,0
99,005C,2016,2,8065,1,2.76e-5,2.76e-5,2.76e-5,0
99,005C,2016,4,8067,1,1.15e-4,1.15e-4,1.15e-4,0
99,005C,2017,1,8068,1,5.42e-4,5.42e-4,5.42e-4,0
99,005C,2018,3,8074,1,0.016453632,0.016453632,0.016453632,0
100,005D,2022,2,8089,1,3.96e-6,3.96e-6,3.96e-6,0
100,005D,2022,4,8091,2,9.02e-6,9.02e-6,9.02e-6,0
100,005D,2023,2,8093,1,4.78e-4,4.78e-4,4.78e-4,0
100,005D,2023,4,8095,1,0.002602733,0.002602733,0.002602733,0
101,005E,2013,2,8053,1,1.47e-4,1.47e-4,1.47e-4,0
101,005E,2013,3,8054,1,4.09e-4,4.09e-4,4.09e-4,0
101,005E,2013,4,8055,1,0.002348642,0.002348642,0.002348642,0
102,005F,2010,2,8041,1,0.005015805,0.005015805,0.005015805,0
103,005G,2003,2,8013,1,0.013312603,0.013312603,0.013312603,0
104,005H,2020,3,8082,2,2.32e-5,2.32e-5,2.32e-5,0
104,005H,2020,4,8083,1,4.46e-4,4.46e-4,4.46e-4,0
104,005H,2021,2,8085,1,0.012868343,0.012868343,0.012868343,0
104,005H,2021,3,8086,1,0.019536082,0.019536082,0.019536082,0
105,005J,2023,3,8094,1,4.23e-5,4.23e-5,4.23e-5,0
105,005J,2024,2,8097,2,5.7e-4,5.7e-4,5.7e-4,0
106,005K,2012,2,8049,1,0.016947677,0.016947677,0.016947677,0
107,005L,2011,2,8045,1,1.37e-12,1.37e-12,1.37e-12,0
107,005L,2011,3,8046,1,4.25e-12,4.25e-12,4.25e-12,0
107,005L,2011,4,8047,1,2.57e-11,2.57e-11,2.57e-11,0
107,005L,2012,1,8048,1,5.36e-10,5.36e-10,5.36e-10,0
107,005L,2012,2,8049,1,7.68e-9,7.68e-9,7.68e-9,0
107,005L,2012,3,8050,1,6.12e-8,6.12e-8,6.12e-8,0
107,005L,2012,4,8051,1,4.59e-7,4.59e-7,4.59e-7,0
107,005L,2013,2,8053,1,1.21e-6,1.21e-6,1.21e-6,0
107,005L,2013,3,8054,1,4.27e-6,4.27e-6,4.27e-6,0
107,005L,2013,4,8055,1,2.7e-5,2.7e-5,2.7e-5,0
107,005L,2014,2,8057,1,9.85e-4,9.85e-4,9.85e-4,0
107,005L,2014,3,8058,1,0.008355223,0.008355223,0.008355223,0
108,005M,2018,2,8073,1,0.004330462,0.004330462,0.004330462,0
108,005M,2019,3,8078,1,0.013987451,0.013987451,0.013987451,0
109,005N,2009,2,8037,1,3e-12,3e-12,3e-12,0
109,005N,2009,3,8038,1,1.99e-11,1.99e-11,1.99e-11,0
109,005N,2009,4,8039,2,3.06e-10,3.06e-10,3.06e-10,0
109,005N,2010,2,8041,1,8.7e-7,8.7e-7,8.7e-7,0
109,005N,2010,3,8042,1,8.96e-6,8.96e-6,8.96e-6,0
109,005N,2010,4,8043,1,1.45e-4,1.45e-4,1.45e-4,0
109,005N,2011,2,8045,1,0.007137495,0.007137495,0.007137495,0
110,005P,2008,2,8033,1,2.02e-4,2.02e-4,2.02e-4,0
110,005P,2010,3,8042,1,0.0106603,0.0106603,0.0106603,0
111,005Q,2024,2,8097,1,0.001943076,0.001943076,0.001943076,0
112,005R,2004,1,8016,1,0.013775535,0.013775535,0.013775535,0
113,005S,2021,2,8085,1,2.96e-5,2.96e-5,2.96e-5,0
113,005S,2021,3,8086,1,5.25e-5,5.25e-5,5.25e-5,0
113,005S,2021,4,8087,2,1.64e-4,1.64e-4,1.64e-4,0
114,005T,2017,2,8069,1,2.17e-6,2.17e-6,2.17e-6,0
