tattoo,year,n_year_encounters,n_distinct_setts,n_distinct_socg,annual_socg,annual_sett,annual_x,annual_y,annual_sett_n_encounters,annual_sett_latest_date,has_annual_xy,in_infection_model,in_phase2
Q090,2000,1,1,1,INCHBROOK,INCHBROOK,384013,200739,1,2000-02-09,TRUE,TRUE,TRUE
Q090,2002,1,1,1,INCHBROOK,INCHBROOK,384013,200739,1,2002-07-10,TRUE,TRUE,TRUE
Q090,2003,1,1,1,INCHBROOK,INCHBROOK,384013,200739,1,2003-06-04,TRUE,TRUE,TRUE
Q091,1999,1,1,1,INCHBROOK,INCHBROOK,384013,200739,1,1999-09-07,TRUE,TRUE,FALSE
Q091,2001,1,1,0,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE
Q092,1999,1,1,1,INCHBROOK,INCHBROOK,384013,200739,1,1999-09-07,TRUE,TRUE,FALSE
Q093,1999,2,1,1,WOODFARM,WOODFARM,383337,200429,2,1999-11-09,TRUE,TRUE,TRUE
Q093,2000,4,1,1,WOODFARM,WOODFARM,383337,200429,4,2000-10-17,TRUE,TRUE,TRUE
Q093,2001,3,2,1,WOODFARM,WOODFARM,383337,200429,2,2001-08-08,TRUE,TRUE,TRUE
Q094,1999,2,1,1,PARKMILL,PARKMILL,383730,200924,2,1999-11-10,TRUE,TRUE,TRUE
Q094,2000,1,1,1,PARKMILL,PARKMILL,383730,200924,1,2000-02-08,TRUE,TRUE,TRUE
Q094,2001,4,1,1,PARKMILL,PARKMILL,383730,200924,4,2001-09-19,TRUE,TRUE,TRUE
Q094,2002,2,1,1,PARKMILL,PARKMILL,383730,200924,2,2002-07-09,TRUE,TRUE,TRUE
Q094,2003,2,1,1,PARKMILL,PARKMILL,383730,200924,2,2003-09-02,TRUE,TRUE,TRUE
Q094,2005,2,1,1,PARKMILL,PARKMILL,383730,200924,2,2005-10-12,TRUE,TRUE,TRUE
Q094,2007,1,1,1,PARKMILL,PARKMILL,383730,200924,1,2007-06-05,TRUE,TRUE,TRUE
Q094,2008,1,1,1,PARKMILL,PARKMILL,383730,200924,1,2008-08-20,TRUE,TRUE,TRUE
Q095,1999,2,1,1,CEDAR,CEDAR,381022,201589,2,1999-11-10,TRUE,TRUE,FALSE
Q095,2000,2,2,1,CEDAR,RABBIT,380856,201662,1,2000-07-04,TRUE,TRUE,FALSE
Q096,1999,1,1,1,ARTHURS,ARTHURS,380534,200550,1,1999-09-22,TRUE,TRUE,TRUE
Q096,2000,1,1,1,JUNCTION,OPEN,380812,200417,1,2000-05-23,TRUE,TRUE,TRUE
Q096,2002,1,1,1,ARTHURS,ARTHURS,380534,200550,1,2002-05-28,TRUE,TRUE,TRUE
Q096,2005,1,1,0,NA,NA,NA,NA,NA,NA,FALSE,TRUE,TRUE
Q097,1999,1,1,1,PONTINS,BOG,382099,200773,1,1999-10-26,TRUE,TRUE,FALSE
Q097,2000,1,1,1,PONTINS,BOG,382099,200773,1,2000-06-21,TRUE,TRUE,FALSE
Q098,1999,1,1,1,PEGLARS,PEGLARS,382355,200596,1,1999-10-26,TRUE,TRUE,TRUE
Q098,2000,3,1,1,PEGLARS,PEGLARS,382355,200596,3,2000-08-22,TRUE,TRUE,TRUE
Q098,2001,1,1,1,PONTINS,WINDFALL,382124,200793,1,2001-06-26,TRUE,TRUE,TRUE
R002,1978,1,1,1,ARTHURS,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE
R002,1979,1,1,1,ARTHURS,ARTHURS,380534,200550,1,1979-08-01,TRUE,TRUE,FALSE
R003,1978,1,1,1,YEW,TAXUS,381737,201220,1,1978-05-18,TRUE,TRUE,FALSE
R003,1979,2,2,2,BEECH,YEW,381619,201268,1,1979-03-05,TRUE,TRUE,FALSE
R003,1980,2,1,2,BEECH,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE
R004,1978,1,1,1,WEST,WEST,380190,201400,1,1978-05-18,TRUE,TRUE,FALSE
R005,1978,1,1,1,LARCH,LARCH,380541,201242,1,1978-05-18,TRUE,TRUE,FALSE
R005,1982,1,1,1,OUTSIDE,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE
R006,1978,1,1,1,LARCH,LARCH,380541,201242,1,1978-05-18,TRUE,TRUE,FALSE
R006,1979,1,1,1,WEST,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE
R007,1978,1,1,1,WEST,WEST,380190,201400,1,1978-05-18,TRUE,TRUE,FALSE
R008,1978,1,1,1,HONEYWELL,HONEYWELL,381931,201706,1,1978-05-24,TRUE,TRUE,FALSE
R008,1979,1,1,1,HONEYWELL,HONEYWELL,381931,201706,1,1979-07-10,TRUE,TRUE,FALSE
R009,1978,1,1,1,OLDOAK,OLDOAK,382624,201274,1,1978-05-24,TRUE,TRUE,FALSE
R010,1978,1,1,1,OLDOAK,OLDOAK,382624,201274,1,1978-05-24,TRUE,TRUE,TRUE
R010,1979,1,1,1,OLDOAK,TOPOAK,382616,201525,1,1979-07-20,TRUE,TRUE,TRUE
R010,1980,1,1,1,OLDOAK,OLDOAK,382624,201274,1,1980-09-03,TRUE,TRUE,TRUE
R010,1982,1,1,1,OLDOAK,OLDOAK,382624,201274,1,1982-07-30,TRUE,TRUE,TRUE
R011,1978,1,1,1,HONEYWELL,HONEYWELL,381931,201706,1,1978-05-24,TRUE,TRUE,FALSE
R011,1979,1,1,1,HONEYWELL,HONEYWELL,381931,201706,1,1979-07-11,TRUE,TRUE,FALSE
R011,1981,2,1,1,HONEYWELL,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE
R012,1978,1,1,1,HONEYWELL,HONEYWELL,381931,201706,1,1978-05-24,TRUE,TRUE,FALSE
R012,1979,1,1,1,HONEYWELL,HONEYWELL,381931,201706,1,1979-05-24,TRUE,TRUE,FALSE
R013,1978,1,1,1,LARCH,LARCH,380541,201242,1,1978-05-24,TRUE,TRUE,TRUE
R013,1979,1,1,1,LARCH,LARCH,380541,201242,1,1979-06-27,TRUE,TRUE,TRUE
R013,1980,1,1,1,LARCH,LARCH,380541,201242,1,1980-07-09,TRUE,TRUE,TRUE
R013,1981,1,1,1,LARCH,LARCH,380541,201242,1,1981-10-20,TRUE,TRUE,TRUE
R013,1982,2,1,1,LARCH,LARCH,380541,201242,2,1982-08-24,TRUE,TRUE,TRUE
R013,1983,2,2,1,LARCH,LARCH,380541,201242,1,1983-05-08,TRUE,TRUE,TRUE
R013,1985,2,1,1,LARCH,BOX,380621,201409,2,1985-11-06,TRUE,TRUE,TRUE
R013,1987,2,2,1,LARCH,BOX,380621,201409,1,1987-10-28,TRUE,TRUE,TRUE
R013,1988,2,2,1,LARCH,LARCH,380541,201242,1,1988-10-04,TRUE,TRUE,TRUE
R013,1989,1,1,1,LARCH,BOX,380621,201409,1,1989-05-23,TRUE,TRUE,TRUE
R014,1978,2,2,2,LARCH,LARCH,380541,201242,1,1978-05-24,TRUE,TRUE,TRUE
R014,1979,1,1,1,LARCH,LARCH,380541,201242,1,1979-06-26,TRUE,TRUE,TRUE
R014,1980,2,2,2,LARCH,LARCH,380541,201242,1,1980-06-06,TRUE,TRUE,TRUE
R015,1978,2,2,1,HEDGE,HEDGE,381350,200278,1,1978-09-15,TRUE,TRUE,TRUE
R015,1980,1,1,1,HEDGE,HEDGE,381350,200278,1,1980-08-14,TRUE,TRUE,TRUE
R015,1981,1,1,1,HEDGE,NA,NA,NA,NA,NA,FALSE,TRUE,TRUE
R016,1978,1,1,1,BEECH,BEECH,380931,201164,1,1978-05-25,TRUE,TRUE,TRUE
R016,1979,2,2,1,BEECH,BEECH,380931,201164,1,1979-07-11,TRUE,TRUE,TRUE
R016,1980,1,1,1,BEECH,BEECH,380931,201164,1,1980-02-24,TRUE,TRUE,TRUE
R016,1981,1,1,1,BEECH,BEECH,380931,201164,1,1981-08-21,TRUE,TRUE,TRUE
R016,1982,1,1,1,BEECH,BEECH,380931,201164,1,1982-08-24,TRUE,TRUE,TRUE
R016,1983,2,2,1,BEECH,BEECH,380931,201164,1,1983-08-16,TRUE,TRUE,TRUE
R016,1984,3,1,1,BEECH,BEECH,380931,201164,3,1984-07-31,TRUE,TRUE,TRUE
R017,1978,1,1,1,BEECH,BEECH,380931,201164,1,1978-05-25,TRUE,TRUE,FALSE
R018,1978,1,1,1,YEW,TAXUS,381737,201220,1,1978-05-25,TRUE,TRUE,FALSE
R019,1978,1,1,1,COLEPARK,COLEPARK,382049,201493,1,1978-05-25,TRUE,TRUE,TRUE
R019,1983,1,1,1,COLEPARK,COLEPARK,382049,201493,1,1983-02-22,TRUE,TRUE,TRUE
R020,1978,1,1,1,YEW,YEW,381619,201268,1,1978-05-26,TRUE,TRUE,FALSE
R021,1978,1,1,1,YEW,YEW,381619,201268,1,1978-05-26,TRUE,TRUE,FALSE
R022,1978,1,1,1,OLDOAK,TOPOAK,382616,201525,1,1978-05-26,TRUE,TRUE,TRUE
R022,1982,1,1,1,OLDOAK,OLDOAK,382624,201274,1,1982-08-03,TRUE,TRUE,TRUE
R022,1984,1,1,1,OLDOAK,OLDOAK,382624,201274,1,1984-06-22,TRUE,TRUE,TRUE
R023,1978,2,1,1,COLLIERSWOOD,COLLIERSWOOD,382931,200706,2,1978-06-16,TRUE,TRUE,FALSE
R025,1978,1,1,1,TOP,WYCHELM,382074,201085,1,1978-06-01,TRUE,TRUE,TRUE
R025,1979,1,1,1,KENNEL,KENNEL,382464,200922,1,1979-08-01,TRUE,TRUE,TRUE
R025,1980,1,1,1,KENNEL,KENNEL,382464,200922,1,1980-08-27,TRUE,TRUE,TRUE
R025,1981,1,1,1,KENNEL,KENNEL,382464,200922,1,1981-07-07,TRUE,TRUE,TRUE
R025,1982,1,1,1,KENNEL,NA,NA,NA,NA,NA,FALSE,TRUE,TRUE
R026,1978,1,1,1,TOP,WYCHELM,382074,201085,1,1978-06-01,TRUE,TRUE,FALSE
R027,1978,1,1,1,COLLIERSWOOD,COLLIERSWOOD,382931,200706,1,1978-06-02,TRUE,TRUE,FALSE
R028,1978,2,2,2,ATCOMBEWEST,ATCOMBEWEST,383375,201417,1,1978-08-25,TRUE,TRUE,TRUE
R028,1979,1,1,1,NETTLE,NETTLE,383024,201142,1,1979-07-20,TRUE,TRUE,TRUE
R028,1980,1,1,1,NETTLE,NETTLE,383024,201142,1,1980-09-02,TRUE,TRUE,TRUE
R028,1981,1,1,1,NETTLE,NETTLE,383024,201142,1,1981-07-28,TRUE,TRUE,TRUE
R029,1978,1,1,1,KENNEL,KENNEL,382464,200922,1,1978-06-06,TRUE,TRUE,TRUE
R029,1979,1,1,1,KENNEL,KENNEL,382464,200922,1,1979-08-01,TRUE,TRUE,TRUE
R029,1981,1,1,1,KENNEL,KENNEL,382464,200922,1,1981-07-07,TRUE,TRUE,TRUE
R030,1978,1,1,1,KENNEL,KENNEL,382464,200922,1,1978-06-06,TRUE,TRUE,FALSE
R031,1978,1,1,1,PEGLARS,PEGLARS,382355,200596,1,1978-06-06,TRUE,TRUE,FALSE
R032,1978,1,1,1,TOP,TOP,381795,200962,1,1978-06-06,TRUE,TRUE,TRUE
R032,1979,1,1,1,TOP,TOP,381795,200962,1,1979-07-05,TRUE,TRUE,TRUE
R032,1981,2,2,1,TOP,TOP,381795,200962,1,1981-06-25,TRUE,TRUE,TRUE
R033,1978,1,1,1,NETTLE,NETTLE,383024,201142,1,1978-06-06,TRUE,TRUE,FALSE
R033,1979,1,1,1,NETTLE,NETTLE,383024,201142,1,1979-07-20,TRUE,TRUE,FALSE
R034,1978,1,1,1,NETTLE,NETTLE,383024,201142,1,1978-06-06,TRUE,TRUE,FALSE
R034,1979,1,1,1,NETTLE,NETTLE,383024,201142,1,1979-07-24,TRUE,TRUE,FALSE
R034,1980,1,1,1,NETTLE,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE
R035,1978,1,1,1,COLLIERSWOOD,COLLIERSWOOD,382931,200706,1,1978-06-06,TRUE,TRUE,FALSE
R036,1978,1,1,1,COLLIERSWOOD,COLLIERSWOOD,382931,200706,1,1978-06-06,TRUE,TRUE,FALSE
R037,1978,1,1,1,TOP,WYCHELM,382074,201085,1,1978-06-07,TRUE,TRUE,FALSE
R038,1978,1,1,1,TOP,TOP,381795,200962,1,1978-06-07,TRUE,TRUE,FALSE
R039,1978,1,1,1,PEGLARS,PEGLARS,382355,200596,1,1978-06-07,TRUE,TRUE,TRUE
R039,1980,1,1,1,COLLIERSWOOD,FORK,382786,200771,1,1980-10-21,TRUE,TRUE,TRUE
R039,1983,1,1,1,COLLIERSWOOD,COLLIERSWOOD,382931,200706,1,1983-06-15,TRUE,TRUE,TRUE
R040,1978,1,1,1,TOP,WYCHELM,382074,201085,1,1978-06-08,TRUE,TRUE,FALSE
R041,1978,1,1,1,KENNEL,KENNEL,382464,200922,1,1978-06-08,TRUE,TRUE,FALSE
R042,1978,2,1,1,TOP,TOP,381795,200962,2,1978-06-20,TRUE,TRUE,FALSE
R042,1979,1,1,1,COLLIERSWOOD,FORK,382786,200771,1,1979-08-15,TRUE,TRUE,FALSE
R043,1978,1,1,1,TOP,TOP,381795,200962,1,1978-06-13,TRUE,TRUE,FALSE
R043,1981,1,1,1,TOP,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE
R044,1978,1,1,1,KENNEL,KENNEL,382464,200922,1,1978-06-13,TRUE,TRUE,FALSE
R044,1979,2,2,2,COLLIERSWOOD,COLLIERSWOOD,382931,200706,1,1979-08-15,TRUE,TRUE,FALSE
R045,1978,1,1,1,KENNEL,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE
R046,1978,1,1,1,KENNEL,KENNEL,382464,200922,1,1978-06-14,TRUE,TRUE,FALSE
R047,1978,1,1,1,WINDSOREDGE,WINDSOREDGE,383635,200531,1,1978-06-20,TRUE,TRUE,FALSE
R048,1978,1,1,1,WINDSOREDGE,WINDSOREDGE,383635,200531,1,1978-06-20,TRUE,TRUE,TRUE
R048,1979,2,2,2,INCHBROOK,PARKMILL,383730,200924,1,1979-09-04,TRUE,TRUE,TRUE
R048,1983,1,1,1,ATCOMBEWEST,ATCOMBEWEST,383375,201417,1,1983-07-07,TRUE,TRUE,TRUE
R048,1986,1,1,1,ATCOMBEWEST,ATCOMBEWEST,383375,201417,1,1986-06-24,TRUE,TRUE,TRUE
R048,1988,1,1,1,ATCOMBEWEST,NA,NA,NA,NA,NA,FALSE,TRUE,TRUE
R048,1989,3,3,1,ATCOMBEWEST,ATCOMBEWEST,383375,201417,1,1989-07-04,TRUE,TRUE,TRUE
R048,1990,1,1,1,ATCOMBEWEST,ATCOMBEWEST,383375,201417,1,1990-07-03,TRUE,TRUE,TRUE
R049,1978,1,1,1,WOODFARM,WOODFARM,383337,200429,1,1978-06-20,TRUE,TRUE,FALSE
R050,1978,1,1,1,INCHBROOK,INCHBROOK,384013,200739,1,1978-06-20,TRUE,TRUE,FALSE
R050,1979,1,1,1,INCHBROOK,INCHBROOK,384013,200739,1,1979-08-22,TRUE,TRUE,FALSE
R051,1978,1,1,1,INCHBROOK,INCHBROOK,384013,200739,1,1978-06-20,TRUE,TRUE,FALSE
R051,1980,1,1,1,OUTSIDE,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE
R052,1978,1,1,1,INCHBROOK,INCHBROOK,384013,200739,1,1978-06-20,TRUE,TRUE,FALSE
R052,1979,1,1,1,INCHBROOK,INCHBROOK,384013,200739,1,1979-08-22,TRUE,TRUE,FALSE
R053,1978,1,1,1,WOODFARM,WOODFARM,383337,200429,1,1978-06-20,TRUE,TRUE,FALSE
R053,1979,1,1,1,WOODFARM,WOODFARM,383337,200429,1,1979-08-21,TRUE,TRUE,FALSE
R054,1978,1,1,1,WOODFARM,WOODFARM,383337,200429,1,1978-06-21,TRUE,TRUE,TRUE
R054,1980,1,1,1,WOODFARM,WOODFARM,383337,200429,1,1980-09-19,TRUE,TRUE,TRUE
R055,1978,1,1,1,INCHBROOK,INCHBROOK,384013,200739,1,1978-06-21,TRUE,TRUE,FALSE
R056,1978,2,1,1,INCHBROOK,INCHBROOK,384013,200739,2,1978-06-27,TRUE,TRUE,FALSE
R057,1978,1,1,1,JUNCTION,BUSH,380707,200454,1,1978-06-27,TRUE,TRUE,FALSE
R057,1979,1,1,1,JUNCTION,JUNCTION,380841,200432,1,1979-08-02,TRUE,TRUE,FALSE
R058,1978,1,1,1,JUNCTION,JUNCTION,380841,200432,1,1978-06-27,TRUE,TRUE,FALSE
R058,1979,1,1,1,JUNCTION,JUNCTION,380841,200432,1,1979-08-03,TRUE,TRUE,FALSE
R059,1978,1,1,1,JUNCTION,JUNCTION,380841,200432,1,1978-06-27,TRUE,TRUE,FALSE
R060,1978,1,1,1,JUNCTION,JUNCTION,380841,200432,1,1978-06-27,TRUE,TRUE,FALSE
R061,1978,1,1,1,JUNCTION,OPEN,380812,200417,1,1978-06-27,TRUE,TRUE,FALSE
R062,1978,1,1,1,JUNCTION,JUNCTION,380841,200432,1,1978-06-27,TRUE,TRUE,FALSE
R063,1978,1,1,1,JUNCTION,BUSH,380707,200454,1,1978-06-28,TRUE,TRUE,TRUE
R063,1979,1,1,1,JUNCTION,JUNCTION,380841,200432,1,1979-08-07,TRUE,TRUE,TRUE
R063,1981,3,2,2,JUNCTION,JUNCTION,380841,200432,1,1981-07-14,TRUE,TRUE,TRUE
R064,1978,1,1,1,JUNCTION,JUNCTION,380841,200432,1,1978-06-28,TRUE,TRUE,FALSE
R064,1979,2,1,1,JUNCTION,JUNCTION,380841,200432,2,1979-08-07,TRUE,TRUE,FALSE
R064,1980,1,1,1,JUNCTION,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE
R064,1981,1,1,1,JUNCTION,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE
R065,1978,1,1,1,YEW,NA,NA,NA,NA,NA,FALSE,TRUE,TRUE
R065,1982,1,1,1,TOP,TOP,381795,200962,1,1982-05-12,TRUE,TRUE,TRUE
R065,1983,1,1,1,TOP,TOP,381795,200962,1,1983-12-06,TRUE,TRUE,TRUE
R065,1984,1,1,1,TOP,NA,NA,NA,NA,NA,FALSE,TRUE,TRUE
R065,1985,1,1,1,TOP,TOP,381795,200962,1,1985-11-06,TRUE,TRUE,TRUE
R066,1978,1,1,1,BOUNDARYCOURT,BOUNDARYCOURT,382916,202222,1,1978-07-07,TRUE,TRUE,FALSE
R066,1979,1,1,1,BOUNDARYCOURT,BOUNDARYCOURT,382916,202222,1,1979-06-08,TRUE,TRUE,FALSE
R067,1978,1,1,1,BOUNDARYCOURT,BOUNDARYCOURT,382916,202222,1,1978-07-07,TRUE,TRUE,FALSE
R067,1979,1,1,1,DINGLE,DINGLE,383237,202222,1,1979-10-24,TRUE,TRUE,FALSE
R068,1978,1,1,1,BOUNDARYCOURT,BOUNDARYCOURT,382916,202222,1,1978-07-07,TRUE,TRUE,FALSE
R068,1979,1,1,1,BOUNDARYCOURT,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE
R069,1978,1,1,1,BOUNDARYCOURT,BOUNDARYCOURT,382916,202222,1,1978-07-07,TRUE,TRUE,FALSE
R069,1979,1,1,1,DINGLE,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE
R070,1978,1,1,1,BOUNDARYCOURT,BOUNDARYCOURT,382916,202222,1,1978-07-07,TRUE,TRUE,FALSE
R070,1979,1,1,1,BOUNDARYCOURT,BOUNDARYCOURT,382916,202222,1,1979-10-31,TRUE,TRUE,FALSE
R071,1978,2,1,1,BOUNDARYCOURT,BOUNDARYCOURT,382916,202222,2,1978-11-09,TRUE,TRUE,FALSE
R072,1978,1,1,1,BOUNDARYCOURT,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE
R072,1979,1,1,1,BOUNDARYCOURT,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE
R073,1978,1,1,1,DARKWOOD,DARKWOOD,383135,202599,1,1978-07-07,TRUE,TRUE,FALSE
R074,1978,1,1,1,DARKWOOD,DARKWOOD,383135,202599,1,1978-07-07,TRUE,TRUE,FALSE
R074,1979,1,1,1,DARKWOOD,DARKWOOD,383135,202599,1,1979-10-24,TRUE,TRUE,FALSE
R075,1978,1,1,1,BOUNDARYCOURT,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE
R075,1979,1,1,1,DARKWOOD,DARKWOOD,383135,202599,1,1979-10-08,TRUE,TRUE,FALSE
R076,1978,1,1,1,BOUNDARYCOURT,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE
R076,1979,1,1,1,BOUNDARYCOURT,BOUNDARYCOURT,382916,202222,1,1979-10-09,TRUE,TRUE,FALSE
R077,1978,1,1,1,STREAM,STREAM,383608,202451,1,1978-07-11,TRUE,TRUE,FALSE
R078,1978,1,1,1,STREAM,STREAM,383608,202451,1,1978-07-11,TRUE,TRUE,FALSE
R078,1979,1,1,1,BUNGALOW,BUNGALOW,383675,202710,1,1979-10-08,TRUE,TRUE,FALSE
R079,1978,1,1,1,STREAM,STREAM,383608,202451,1,1978-07-11,TRUE,TRUE,FALSE
R080,1978,1,1,1,DINGLE,DINGLE,383237,202222,1,1978-07-11,TRUE,TRUE,FALSE
R080,1979,1,1,1,DINGLE,DINGLE,383237,202222,1,1979-10-09,TRUE,TRUE,FALSE
R081,1978,1,1,1,DINGLE,DINGLE,383237,202222,1,1978-07-11,TRUE,TRUE,FALSE
R081,1979,1,1,1,BUNGALOW,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE
R082,1978,1,1,1,BOUNDARYCOURT,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE
R082,1979,1,1,1,DARKWOOD,DARKWOOD,383135,202599,1,1979-10-09,TRUE,TRUE,FALSE
R083,1978,1,1,1,DINGLE,DINGLE,383237,202222,1,1978-07-11,TRUE,TRUE,FALSE
R083,1979,1,1,1,DINGLE,DINGLE,383237,202222,1,1979-10-11,TRUE,TRUE,FALSE
R084,1978,1,1,1,DINGLE,DINGLE,383237,202222,1,1978-07-12,TRUE,TRUE,FALSE
R085,1978,2,1,1,STREAM,STREAM,383608,202451,2,1978-10-03,TRUE,TRUE,FALSE
R086,1978,1,1,1,DINGLE,DINGLE,383237,202222,1,1978-07-12,TRUE,TRUE,FALSE
R086,1979,1,1,1,DINGLE,DINGLE,383237,202222,1,1979-04-10,TRUE,TRUE,FALSE
R087,1978,1,1,1,BUNGALOW,BUNGALOW,383675,202710,1,1978-07-14,TRUE,TRUE,FALSE
R087,1979,1,1,1,BUNGALOW,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE
R088,1978,1,1,1,BUNGALOW,BUNGALOW,383675,202710,1,1978-07-14,TRUE,TRUE,FALSE
R089,1978,1,1,1,BUNGALOW,BUNGALOW,383675,202710,1,1978-07-14,TRUE,TRUE,FALSE
R090,1978,1,1,1,BUNGALOW,BUNGALOW,383675,202710,1,1978-07-14,TRUE,TRUE,FALSE
R091,1978,1,1,1,BEECH,NA,NA,NA,NA,NA,FALSE,TRUE,TRUE
R091,1980,1,1,1,BEECH,CHESNUT,380834,201150,1,1980-07-11,TRUE,TRUE,TRUE
R091,1983,1,1,1,BEECH,BEECH,380931,201164,1,1983-02-07,TRUE,TRUE,TRUE
R091,1985,1,1,1,BEECH,BEECH,380931,201164,1,1985-07-04,TRUE,TRUE,TRUE
R092,1978,1,1,1,BEECH,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE
R093,1978,1,1,1,ARTHURS,MEAD,380390,200637,1,1978-09-26,TRUE,TRUE,FALSE
R093,1979,1,1,1,ARTHURS,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE
R094,1978,1,1,1,BAMBOO,BAMBOO,383699,201850,1,1978-09-27,TRUE,TRUE,FALSE
R094,1979,1,1,1,BAMBOO,BAMBOO,383699,201850,1,1979-09-06,TRUE,TRUE,FALSE
R094,1980,1,1,1,BUNGALOW,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE
S001,1996,1,1,1,COLLIERSWOOD,COLLIERSWOOD,382931,200706,1,1996-01-30,TRUE,TRUE,FALSE
S002,1996,1,1,1,YEW,YEW,381619,201268,1,1996-01-30,TRUE,TRUE,FALSE
S003,1996,1,1,1,SEPTICTANK,LAURELS,381180,201357,1,1996-01-30,TRUE,TRUE,FALSE
S004,1996,1,1,1,COLLIERSWOOD,COLLIERSWOOD,382931,200706,1,1996-01-30,TRUE,TRUE,FALSE
S005,1996,1,1,1,WOODFARM,WOODFARM,383337,200429,1,1996-02-13,TRUE,TRUE,FALSE
S006,1996,4,2,2,COLEPARK,COLEPARK,382049,201493,3,1996-12-10,TRUE,TRUE,TRUE
S006,1997,1,1,1,COLEPARK,GIANTBEECH,382420,201405,1,1997-07-08,TRUE,TRUE,TRUE
S006,1998,1,1,1,COLEPARK,COLEPARK,382049,201493,1,1998-11-17,TRUE,TRUE,TRUE
S006,1999,1,1,1,COLEPARK,COLEPARK,382049,201493,1,1999-02-23,TRUE,TRUE,TRUE
S007,1996,1,1,1,LARCH,LARCH,380541,201242,1,1996-06-25,TRUE,TRUE,FALSE
S008,1996,1,1,1,LARCH,LARCH,380541,201242,1,1996-06-25,TRUE,TRUE,FALSE
S009,1996,1,1,1,LARCH,BOX,380621,201409,1,1996-06-25,TRUE,TRUE,FALSE
S010,1996,1,1,1,LARCH,BOX,380621,201409,1,1996-06-25,TRUE,TRUE,FALSE
S011,1996,3,1,1,ARTHURS,ARTHURS,380534,200550,3,1996-10-22,TRUE,TRUE,TRUE
S011,1997,3,2,1,ARTHURS,ARTHURS,380534,200550,2,1997-08-05,TRUE,TRUE,TRUE
S011,1998,1,1,1,ARTHURS,ARTHURS,380534,200550,1,1998-05-20,TRUE,TRUE,TRUE
S011,1999,2,1,1,ARTHURS,ARTHURS,380534,200550,2,1999-07-20,TRUE,TRUE,TRUE
S011,2000,1,1,1,ARTHURS,ARTHURS,380534,200550,1,2000-05-23,TRUE,TRUE,TRUE
S012,1996,1,1,1,HEDGE,HEDGE,381350,200278,1,1996-06-25,TRUE,TRUE,FALSE
S013,1996,1,1,1,HEDGE,HEDGE,381350,200278,1,1996-06-25,TRUE,TRUE,FALSE
S014,1996,3,1,1,FIELDFARM,FIELDFARM,380936,199687,3,1996-10-22,TRUE,TRUE,TRUE
S014,1997,2,1,1,FIELDFARM,FIELDFARM,380936,199687,2,1997-08-05,TRUE,TRUE,TRUE
S014,1998,2,1,1,FIELDFARM,FIELDFARM,380936,199687,2,1998-07-29,TRUE,TRUE,TRUE
S014,2000,2,1,1,FIELDFARM,FIELDFARM,380936,199687,2,2000-08-17,TRUE,TRUE,TRUE
S015,1996,4,1,1,WEST,WEST,380190,201400,4,1996-12-03,TRUE,TRUE,FALSE
S015,1997,1,1,1,WEST,WEST,380190,201400,1,1997-01-14,TRUE,TRUE,FALSE
S016,1996,3,1,1,JACKSMIREY,JACKSMIREY,380678,200030,3,1996-10-23,TRUE,TRUE,TRUE
S016,1997,5,1,1,JACKSMIREY,JACKSMIREY,380678,200030,5,1997-09-24,TRUE,TRUE,TRUE
S016,1998,2,1,1,JACKSMIREY,JACKSMIREY,380678,200030,2,1998-10-07,TRUE,TRUE,TRUE
S016,1999,2,1,1,JACKSMIREY,JACKSMIREY,380678,200030,2,1999-05-26,TRUE,TRUE,TRUE
S017,1996,1,1,1,FIELDFARM,FIELDFARM,380936,199687,1,1996-06-26,TRUE,TRUE,FALSE
S018,1996,3,1,1,HEDGE,HEDGE,381350,200278,3,1996-10-22,TRUE,TRUE,FALSE
S018,1997,4,2,2,HEDGE,HEDGE,381350,200278,3,1997-10-22,TRUE,TRUE,FALSE
S019,1996,1,1,1,LARCH,BOX,380621,201409,1,1996-06-26,TRUE,TRUE,FALSE
S020,1996,1,1,1,JUNCTION,THISTLEWOODBANK,381109,200408,1,1996-06-26,TRUE,TRUE,FALSE
