tattoo,date,year,quarter,Diagnostic model: fixed prevalence,Diagnostic model: annual prevalence,Diagnostic model: adjusted annual,All tests (fixed),All tests (inferred),Culture only (fixed)
030M,2018-12-12,2018,4,0.470890349937303,0.470890349937303,0.509229379316363,0.0025661191474551036,0.0012098145938376887,0.04251955476361859
030M,2024-06-11,2024,2,0.056850418146373,0.470890349937303,0.509229379316363,0.05188672411026036,0.037972305052492376,0.325979555891666
030N,2009-10-13,2009,4,0.0208347673680595,0.0208347673680595,0.0234124165068221,1.947258101719599e-5,3.8901786201444585e-6,0.12641605225057606
030N,2009-11-17,2009,4,0.0208347673680595,0.0208347673680595,0.0234124165068221,1.947258101719599e-5,3.8901786201444585e-6,0.12641605225057606
030N,2010-06-15,2010,2,0.00212988061239034,0.0208347673680595,0.0289186368305145,2.7208238670413187e-4,8.923758704764829e-5,0.29914491631377205
030N,2010-10-05,2010,4,2.1406064904636e-4,0.0208347673680595,0.0289186368305145,4.0414146595534896e-4,1.5551463714214583e-4,0.3451321932819097
030N,2011-01-25,2011,1,2.14767744851815e-5,0.0208347673680595,0.0288029520467682,5.671237360916786e-4,2.2485992494477062e-4,0.49901965921810243
030N,2011-05-24,2011,2,2.15439840869218e-6,0.0208347673680595,0.0288029520467682,0.004663641479207577,0.002428027007031088,0.5725867466583644
030N,2011-07-20,2011,3,2.16110283187976e-7,0.0208347673680595,0.0288029520467682,0.023760712683077483,0.019002340365782626,0.6022345279952805
030N,2012-10-16,2012,4,0.001944083701707,0.999477237714441,0.999694988896631,0.9999317671073449,0.9999999999853358,0.997259710069246
030N,2013-06-18,2013,2,0.13656823286878,0.999999941970777,0.999999968484541,0.9999999978523936,1,0.999996836834308
030N,2013-08-13,2013,3,0.927763910563033,0.999999999993562,0.999999999996584,0.9999999999996563,1,0.9999998064598136
030N,2014-01-28,2014,1,0.999042058598861,0.999999999999999,1,1,1,0.9999999990753025
030N,2014-09-09,2014,3,0.999999941649679,1,1,1,1,0.9999999999954126
030N,2014-11-05,2014,4,0.999999999605857,1,1,1,1,0.9999999999982965
030P,2008-07-22,2008,3,0.0208347673680595,0.0208347673680595,0.0323551419465975,0.0024455921738102187,6.674349652529761e-4,0.032173009237179424
030P,2008-10-22,2008,4,0.0208347673680595,0.0208347673680595,0.0323551419465975,0.004209878870809725,0.003149724464497246,0.03851153353590227
030P,2009-06-02,2009,2,0.0208347673680595,0.0208347673680595,0.0234124165068221,0.269196921042262,0.2700455043714137,0.0927121747449359
030P,2009-07-21,2009,3,0.00212988061239034,0.0208347673680595,0.192893401015228,0.3761353836056594,0.3972340955698014,0.09934626679137869
030P,2010-05-11,2010,2,0.147715889741432,0.633404626825043,0.960169769434688,0.9898054033382147,0.9808245278775461,0.17723942472683224
030R,2004-05-26,2004,2,0.107280137099415,0.107280137099415,0.0744255990744436,0.025075140251383764,7.78990269784803e-4,0.15348309151847364
030R,2004-08-24,2004,3,0.107280137099415,0.107280137099415,0.0744255990744436,0.03187660017294823,0.001764058883862123,0.16214073244963603
030R,2004-10-19,2004,4,0.107280137099415,0.107280137099415,0.0744255990744436,0.0355770513981795,0.004461711152692627,0.17348379222357976
030S,2021-08-24,2021,3,0.0141634159465505,0.0141634159465505,0.0153893895396351,3.833712162574071e-8,7.389980107508394e-8,0.010368529691580463
030S,2021-11-09,2021,4,0.0141634159465505,0.0141634159465505,0.0153893895396351,6.572444877363724e-8,2.634864681639457e-7,0.014375090407742755
030S,2021-12-07,2021,4,0.336406364798358,0.336406364798358,0.35546787761483,6.572444877363724e-8,2.634864681639457e-7,0.014375090407742755
030S,2022-06-28,2022,2,0.033195531009152,0.0141634159465505,0.0148278636963324,1.8666251124274404e-6,9.09950229952007e-6,0.048002281203094535
030S,2022-10-18,2022,4,0.00232012381565603,0.0141634159465505,0.0148278636963324,1.1901058375557045e-5,4.907396497157121e-5,0.05709671728754983
030S,2024-06-11,2024,2,1.5748185785377e-4,0.0141634159465505,0.00408804792990059,8.832172620379461e-4,0.0012403901284268697,0.13762396539733918
030S,2024-09-03,2024,3,1.06677609291345e-5,0.0141634159465505,0.00408804792990059,0.002379835116378615,0.0023965635209686428,0.1418385325637637
030T,2017-09-05,2017,3,0.0185195260907294,0.0185195260907294,0.0206894129725413,7.943558823854743e-5,1.066420471999417e-4,0.05091648215784687
030T,2018-01-30,2018,1,0.0141634159465505,0.0141634159465505,0.0164743973261407,3.604679744573384e-4,4.937827629422146e-4,0.09169347715961465
030T,2018-06-26,2018,2,0.0141634159465505,0.0141634159465505,0.0164743973261407,0.005639812184792552,0.002698633714794396,0.10767146377301477
030T,2021-05-26,2021,2,0.336406364798358,0.336406364798358,0.35546787761483,0.4349669271617933,0.10363799975502469,0.2658188389382839
030V,2015-06-23,2015,2,0.0185195260907294,0.0185195260907294,0.0282432226213345,0.006369141383944851,0.006208395511376329,0.13612294385809817
030W,2005-05-25,2005,2,0.577081615828524,0.577081615828524,0.45114122681883,0.018062956710530178,7.233355700851961e-4,0.08201444775453832
030W,2005-09-13,2005,3,0.435996212851397,0.107280137099415,0.0675029596575904,0.018507263968033594,7.666305891974945e-4,0.08914560594654242
030W,2005-12-13,2005,4,0.304563668157858,0.107280137099415,0.0675029596575904,0.01874907990634209,8.850867914726436e-4,0.09851208879740735
030W,2006-07-18,2006,3,0.0420821161767431,0.0208347673680595,0.0123835989179746,0.023563949475533277,0.003801423964999439,0.16504297414107724
030Y,2007-06-05,2007,2,0.217562605061461,0.217562605061461,0.253997789301325,0.16818535101226587,8.393500949910734e-4,0.026894054255331968
030Y,2007-09-11,2007,3,0.26712525949486,0.26712525949486,0.308587141758807,0.19802871731093102,0.001034107064152588,0.031241502539650155
030Y,2007-11-06,2007,4,0.0352726716717696,0.26712525949486,0.308587141758807,0.20918085898549038,0.0011615674126093428,0.03696819751115904
030Y,2008-01-08,2008,1,0.18513170309052,0.693709836898515,0.747571489992396,0.27117619374842,0.0014913398451702148,0.06764453852796726
030Y,2008-06-03,2008,2,0.0222820695590111,0.693709836898515,0.747571489992396,0.296481879987192,0.002102100375969365,0.08246659569047245
030Y,2008-08-19,2008,3,0.124046020416904,0.933658733241974,0.95146807975706,0.48463363902274587,0.012530049910055551,0.08846375753286105
030Y,2008-11-19,2008,4,0.468072765512662,0.988694285351085,0.991999769171536,0.49946323293995154,0.022711199641633623,0.09636413892637344
030Z,2019-08-13,2019,3,0.0141634159465505,0.0141634159465505,0.0154425535328556,3.885719426813649e-5,2.8643159707762917e-6,0.015197430828712059
030Z,2019-09-11,2019,3,0.0141634159465505,0.0141634159465505,0.0154425535328556,3.885719426813649e-5,2.8643159707762917e-6,0.015197430828712059
030Z,2019-11-19,2019,4,0.0141634159465505,0.0141634159465505,0.0154425535328556,3.92645411398478e-5,4.597006744889398e-6,0.020132794060246616
030Z,2020-08-18,2020,3,0.0141634159465505,0.0141634159465505,0.0131486788085586,4.160614886598161e-5,1.7195519744737934e-5,0.06004040079286936
030Z,2020-10-06,2020,4,0.0141634159465505,0.0141634159465505,0.0131486788085586,4.398070316408916e-5,3.354779676738432e-5,0.06530786558506603
030Z,2021-06-08,2021,2,0.0141634159465505,0.0141634159465505,0.0153893895396351,3.8950043724949554e-4,5.136736115915754e-4,0.10493372124931173
030Z,2021-08-10,2021,3,0.0141634159465505,0.0141634159465505,0.0153893895396351,0.0018566498003511716,0.001836320210060438,0.1098240128032936
031A,2014-08-12,2014,3,0.336406364798358,0.336406364798358,0.486124878770181,0.9999218994678397,0.999999999950499,0.9694525440565275
031A,2014-09-23,2014,3,0.995782167143166,0.995782167143166,0.997735292635371,0.9999218994678397,0.999999999950499,0.9694525440565275
031B,2006-05-24,2006,2,0.107280137099415,0.107280137099415,0.0661325505975349,7.344222800678709e-7,3.0305344901062654e-8,0.03784792721995596
031B,2006-08-16,2006,3,0.0208347673680595,0.0208347673680595,0.0123835989179746,9.586564793487095e-7,6.427085321166043e-8,0.04298015004131871
031B,2007-01-30,2007,1,0.0208347673680595,0.0208347673680595,0.0253931911946848,7.811966949420643e-6,1.8543176206225372e-6,0.08023633754353454
031B,2007-05-23,2007,2,0.00212988061239034,0.0208347673680595,0.0253931911946848,2.0645572925054237e-5,3.844022939465816e-6,0.09497107743233889
031B,2007-08-21,2007,3,2.1406064904636e-4,0.0208347673680595,0.0253931911946848,1.161215002861173e-4,3.785433275520293e-5,0.10093253502972604
031B,2007-10-10,2007,4,2.14767744851815e-5,0.0208347673680595,0.0253931911946848,5.823580697458141e-4,6.12041301725988e-4,0.10878529071838274
031E,2013-07-17,2013,3,0.217562605061461,0.217562605061461,0.354307498732031,0.8078008215188601,0.9084767175274227,0.19036828920484858
031E,2013-09-24,2013,3,0.26712525949486,0.26712525949486,0.418365190888116,0.8078008215188601,0.9084767175274227,0.19036828920484858
031E,2014-05-21,2014,2,0.465552203480464,0.465552203480464,0.627909821434402,0.9960996712025655,0.9938100662176761,0.2650865296598936
031E,2014-09-24,2014,3,0.675515310920337,0.675515310920337,0.799825559861818,0.9993399340391995,0.9976905556813064,0.2728883546132805
031E,2015-05-20,2015,2,0.919816488987826,0.919816488987826,0.954763419512387,0.9999242980781888,0.9995092653286354,0.3396820010761284
031E,2017-06-13,2017,2,0.979645390740835,0.979645390740835,0.987979574980814,0.9999608053255429,0.9996639017818966,0.45531768595804606
031G,2003-06-04,2003,2,0.107280137099415,0.107280137099415,0.0886866371126443,0.08695616227675618,0.013312603444763288,0.2250496607241108
031K,2012-06-26,2012,2,0.0208347673680595,0.0208347673680595,0.0351930026149125,0.024103632529853678,0.0169476772313821,0.20575362814598605
031L,2011-09-06,2011,3,0.0208347673680595,0.0208347673680595,0.0288029520467682,3.566771388441157e-9,1.3064573289457665e-9,0.08433309611177273
031L,2011-12-06,2011,4,0.0208347673680595,0.0208347673680595,0.0288029520467682,5.0848134687426874e-9,3.102772573489803e-9,0.09070467160220272
031L,2012-05-29,2012,2,0.217562605061461,0.217562605061461,0.322800644941756,1.7784303264232673e-7,9.669541661536373e-8,0.14307248387460603
031L,2012-07-17,2012,3,0.0271353632793402,0.0208347673680595,0.0351930026149125,2.1536280880968897e-7,1.114813577939337e-7,0.14940444125450605
031L,2012-09-18,2012,3,0.00279009107082475,0.0208347673680595,0.0351930026149125,2.1536280880968897e-7,1.114813577939337e-7,0.14940444125450605
031L,2013-01-29,2013,1,2.8058115136781e-4,0.0208347673680595,0.0402984922629038,6.055222626963005e-6,3.8548006978925815e-6,0.2063106226538142
031L,2013-05-22,2013,2,2.81524832889391e-5,0.0208347673680595,0.0402984922629038,7.933937180380317e-5,3.808622912405793e-5,0.22896052872662714
031L,2013-07-16,2013,3,2.82407535298869e-6,0.0208347673680595,0.0402984922629038,4.188924036273501e-4,2.9421236841021197e-4,0.238065095373739
031L,2013-09-24,2013,3,2.83286549753536e-7,0.0208347673680595,0.0402984922629038,4.188924036273501e-4,2.9421236841021197e-4,0.238065095373739
031M,2018-06-26,2018,2,0.0141634159465505,0.0141634159465505,0.0164743973261407,0.010199719053032883,0.006046905851643874,0.04386510719536373
031N,2009-10-13,2009,4,0.0208347673680595,0.0208347673680595,0.0234124165068221,6.783830736061529e-6,2.105823282771864e-7,0.03765984948671834
031N,2009-11-17,2009,4,0.0208347673680595,0.0208347673680595,0.0234124165068221,6.783830736061529e-6,2.105823282771864e-7,0.03765984948671834
031N,2010-01-26,2010,1,0.0208347673680595,0.0208347673680595,0.0289186368305145,3.9365149539416494e-4,4.128866921724475e-5,0.0735758625913459
031N,2010-06-15,2010,2,0.00212988061239034,0.0208347673680595,0.0289186368305145,0.0012486418100617115,1.0819601905626001e-4,0.09082593852879485
031N,2010-10-05,2010,4,2.1406064904636e-4,0.0208347673680595,0.0289186368305145,0.009530060269155455,0.001971812868824766,0.10603271034995004
031N,2011-01-25,2011,1,2.14767744851815e-5,0.0208347673680595,0.228187919463087,0.01975067052984349,0.003921704220608798,0.15691921059324213
031N,2011-05-24,2011,2,1.3343815517068e-4,0.116778265170915,0.647531545748927,0.27664309964718786,0.06587164452690264,0.18124589366747892
031P,2008-07-22,2008,3,0.0208347673680595,0.0208347673680595,0.0323551419465975,0.0053423138960479585,0.0023177364391428696,0.0381534344221077
031P,2008-10-21,2008,4,0.0208347673680595,0.0208347673680595,0.0323551419465975,0.009196338879824519,0.01093774156985923,0.04567018454583532
031P,2008-12-09,2008,4,0.00212988061239034,0.0208347673680595,0.0323551419465975,0.009196338879824519,0.01093774156985923,0.04567018454583532
031R,2004-05-26,2004,2,0.107280137099415,0.107280137099415,0.0744255990744436,0.07299758270906305,0.0137755354860583,0.18202911571833785
031S,2021-08-24,2021,3,0.0141634159465505,0.0141634159465505,0.0153893895396351,0.009209849451015177,0.002527194380849859,0.018427289209229678
031T,2017-09-05,2017,3,0.0185195260907294,0.0185195260907294,0.0206894129725413,6.862248548251123e-4,0.0011261430619057483,0.060183225836880336
031T,2018-01-30,2018,1,0.0141634159465505,0.0141634159465505,0.0164743973261407,0.0031139957407787253,0.005214360068814676,0.1083815890217675
031V,2015-06-23,2015,2,0.0185195260907294,0.0185195260907294,0.0282432226213345,0.0031483596090365685,0.007196583857748782,0.12443267081728164
031V,2015-09-08,2015,3,0.0185195260907294,0.0185195260907294,0.0282432226213345,0.015166626030713027,0.03804700114357338,0.1333901606935676
031W,2005-05-25,2005,2,0.107280137099415,0.107280137099415,0.0675029596575904,0.039870337040228875,0.003832652115583767,0.09808936456944047
031W,2005-07-19,2005,3,0.107280137099415,0.107280137099415,0.0675029596575904,0.05100612687740078,0.00832481558154164,0.10661823716261273
031Y,2007-06-05,2007,2,0.0208347673680595,0.0208347673680595,0.0253931911946848,0.012074927336774156,0.003412687993991914,0.021808937811308805
031Y,2007-09-11,2007,3,0.0208347673680595,0.0208347673680595,0.0253931911946848,0.04007416134561058,0.02383980600502331,0.02533437240627245
031Y,2007-11-06,2007,4,0.00212988061239034,0.0208347673680595,0.0253931911946848,0.0521157017303684,0.0414511218024781,0.029978266306100176
031Y,2008-06-03,2008,2,2.1406064904636e-4,0.0208347673680595,0.0323551419465975,0.22582408126565218,0.14198633234003588,0.06568272403533884
031Y,2008-08-19,2008,3,0.0170885722321344,0.633404626825043,0.964370985543012,0.29573710718374974,0.18991524629897164,0.07006400422340237
031Y,2009-05-05,2009,2,0.0222820695590111,0.693709836898515,0.968026209914248,0.2961260855745784,0.19038335840374654,0.12029847734820172
031Y,2009-10-13,2009,4,0.0022808610040492,0.693709836898515,0.968026209914248,0.2961402992080212,0.19039470533887654,0.1321926578014497
031Y,2010-06-15,2010,2,0.00298773153523969,0.74804092597424,0.974671603672056,0.2967952223336491,0.19090093410280318,0.18892956949300485
031Y,2011-05-24,2011,2,3.0051012568947e-4,0.0208347673680595,0.0288029520467682,0.2977726549055217,0.19170588679317416,0.26918667513958455
031Y,2011-10-05,2011,4,3.01526242232972e-5,0.0208347673680595,0.0288029520467682,0.30031448937667315,0.19509919907665263,0.2864266360034131
031Z,2019-08-13,2019,3,0.336406364798358,0.336406364798358,0.356270772570033,0.8644504889208635,0.020358250631273063,0.020106014360405402
031Z,2019-09-10,2019,3,0.547827614647489,0.547827614647489,0.569462903012103,0.8644504889208635,0.020358250631273063,0.020106014360405402
031Z,2019-11-19,2019,4,0.994455574132318,0.994455574132318,0.994919061120889,0.8735126769929442,0.03267342584440746,0.02663543930896825
031Z,2020-08-18,2020,3,0.923943290555978,0.994455574132318,0.994919061120889,0.8743536301375976,0.03785564503926589,0.07943271294679957
032A,2014-08-12,2014,3,0.0141634159465505,0.0141634159465505,0.0261096707720885,0.00463984959594195,0.009702174079321058,0.22262586498190728
032A,2014-12-09,2014,4,0.0141634159465505,0.0141634159465505,0.0261096707720885,0.00949438611446511,0.0330443796144642,0.23430292576096826
032B,2006-05-24,2006,2,0.107280137099415,0.107280137099415,0.0661325505975349,1.276250602528257e-4,1.5120003023141691e-5,0.04125955201071382
032B,2006-08-15,2006,3,0.0208347673680595,0.0208347673680595,0.0123835989179746,1.6659161120130244e-4,3.2066142062818975e-5,0.04685439510999294
032B,2006-11-28,2006,4,0.0208347673680595,0.0208347673680595,0.0123835989179746,3.572394090845838e-4,3.187586765755884e-4,0.05421874681991468
032B,2007-01-30,2007,1,0.00212988061239034,0.0208347673680595,0.0253931911946848,0.0017537991621552533,0.0011402160441461155,0.09112638109374095
032B,2007-05-22,2007,2,2.1406064904636e-4,0.0208347673680595,0.0253931911946848,0.004867455618632369,0.0024849810878427555,0.10895623812219565
032E,2013-07-30,2013,3,0.0208347673680595,0.0208347673680595,0.0402984922629038,1.1383840518375915e-4,8.218992973698159e-5,0.23097704225547852
032E,2013-10-08,2013,4,0.0208347673680595,0.0208347673680595,0.0402984922629038,1.571050941376031e-4,1.7747517858392837e-4,0.24195514551059946
032E,2014-06-03,2014,2,0.0141634159465505,0.0141634159465505,0.0261096707720885,0.004257218665443368,0.004195778886464366,0.3204263468275404
032G,2003-06-04,2003,2,0.107280137099415,0.107280137099415,0.0886866371126443,0.030569584590988637,7.645861399587835e-4,0.19246761622221473
032G,2003-09-02,2003,3,0.107280137099415,0.107280137099415,0.0886866371126443,0.03830569587550494,0.0017483508000282568,0.2014624296105378
032G,2004-02-03,2004,1,0.107280137099415,0.107280137099415,0.0744255990744436,0.056989657955202125,0.009474564891432983,0.26474120593826966
032K,2012-06-26,2012,2,0.0208347673680595,0.0208347673680595,0.0351930026149125,0.024103632529853678,0.0169476772313821,0.20575362814598605
032L,2011-09-06,2011,3,0.0208347673680595,0.0208347673680595,0.0288029520467682,2.4136187266010503e-5,1.0311050623396158e-5,0.12546302157512756
032L,2011-12-06,2011,4,0.0208347673680595,0.0208347673680595,0.0288029520467682,3.440871217371285e-5,2.448824341163509e-5,0.134942065391613
