tattoo,primary,origin_year,origin_SG,origin_zone,origin_sett,origin_x,origin_y,n_loc_obs,entry_group,next_primary,next_year,dest_x,dest_y,dest_SG,dest_zone,dest_sett,observed_category,observed_distance_m
058R,29,2004,17,1,OLDOAK,382624,201274,2,1,30,2005,382624,201274,17,1,OLDOAK,same_SG,0
058R,30,2005,17,1,OLDOAK,382624,201274,2,1,31,2006,383126,200958,19,1,DAM,neighbour_SG,593.1778822579278
058R,31,2006,19,1,DAM,383126,200958,1,1,32,2007,383011,201367,18,1,LINSEED,neighbour_SG,424.8599769335775
058R,32,2007,18,1,LINSEED,383011,201367,1,1,33,2008,383024,201142,18,1,NETTLE,same_SG,225.37524265100637
058R,33,2008,18,1,NETTLE,383024,201142,2,1,34,2009,383024,201142,18,1,NETTLE,same_SG,0
058R,34,2009,18,1,NETTLE,383024,201142,1,1,35,2010,383024,201142,18,1,NETTLE,same_SG,0
058R,35,2010,18,1,NETTLE,383024,201142,1,1,36,2011,382930,201326,18,1,HOLLOWTREE,same_SG,206.6204249342257
058R,36,2011,18,1,HOLLOWTREE,382930,201326,1,1,37,2012,383024,201142,18,1,NETTLE,same_SG,206.6204249342257
058W,30,2005,22,1,WOODFARM,383337,200429,3,1,31,2006,383337,200429,22,1,WOODFARM,same_SG,0
058Y,32,2007,3,1,BEECH,380931,201164,1,1,33,2008,380931,201164,3,1,BEECH,same_SG,0
058Y,33,2008,3,1,BEECH,380931,201164,1,1,34,2009,380931,201164,3,1,BEECH,same_SG,0
058Y,34,2009,3,1,BEECH,380931,201164,1,1,35,2010,380931,201164,3,1,BEECH,same_SG,0
058Y,35,2010,3,1,BEECH,380931,201164,1,1,36,2011,380931,201164,3,1,BEECH,same_SG,0
058Y,38,2013,4,1,MEAD,380390,200637,1,1,39,2014,380390,200637,4,1,MEAD,same_SG,0
059B,31,2006,20,1,PARKMILL,383730,200924,2,1,32,2007,383730,200924,20,1,PARKMILL,same_SG,0
059B,34,2009,20,1,PARKMILL,383730,200924,1,1,35,2010,383730,200924,20,1,PARKMILL,same_SG,0
059B,35,2010,20,1,PARKMILL,383730,200924,1,1,36,2011,383730,200924,20,1,PARKMILL,same_SG,0
059B,36,2011,20,1,PARKMILL,383730,200924,2,1,37,2012,383730,200924,20,1,PARKMILL,same_SG,0
059P,33,2008,6,1,CEDAR,381022,201589,2,1,34,2009,380856,201662,6,1,RABBIT,same_SG,181.34221791960084
059R,29,2004,17,1,OLDOAK,382624,201274,1,1,30,2005,382624,201274,17,1,OLDOAK,same_SG,0
059R,30,2005,17,1,OLDOAK,382624,201274,2,1,31,2006,382930,201326,18,1,HOLLOWTREE,neighbour_SG,310.3868553917836
059R,31,2006,18,1,HOLLOWTREE,382930,201326,1,1,32,2007,382930,201326,18,1,HOLLOWTREE,same_SG,0
059Y,32,2007,16,1,PEGLARS,382355,200596,1,2,33,2008,382355,200596,16,1,PEGLARS,same_SG,0
059Y,33,2008,16,1,PEGLARS,382355,200596,1,2,34,2009,382464,200922,15,1,KENNEL,neighbour_SG,343.7397271192261
060B,33,2008,20,1,PARKMILL,383730,200924,1,1,34,2009,383730,200924,20,1,PARKMILL,same_SG,0
060M,43,2018,18,1,NETTLE,383024,201142,1,1,44,2019,380678,200030,5,1,JACKSMIREY,nonneighbour_SG,2596.201070795558
060P,33,2008,17,1,OLDOAK,382624,201274,2,1,34,2009,382624,201274,17,1,OLDOAK,same_SG,0
060P,34,2009,17,1,OLDOAK,382624,201274,2,1,35,2010,382624,201274,17,1,OLDOAK,same_SG,0
060P,35,2010,17,1,OLDOAK,382624,201274,1,1,36,2011,382624,201274,17,1,OLDOAK,same_SG,0
060R,29,2004,17,1,OLDOAK,382624,201274,2,1,30,2005,382624,201274,17,1,OLDOAK,same_SG,0
060R,30,2005,17,1,OLDOAK,382624,201274,1,1,31,2006,383126,200958,19,1,DAM,neighbour_SG,593.1778822579278
060R,31,2006,19,1,DAM,383126,200958,1,1,32,2007,382930,201326,18,1,HOLLOWTREE,neighbour_SG,416.94124286282835
060R,34,2009,18,1,NETTLE,383024,201142,2,1,35,2010,382464,200922,15,1,KENNEL,nonneighbour_SG,601.6643582596529
061B,31,2006,8,1,HONEYWELL,381931,201706,1,1,32,2007,381946,201669,8,1,CHAIN,same_SG,39.92492955535426
061G,28,2003,2,1,LARCH,380541,201242,1,1,29,2004,380621,201409,2,1,BOX,same_SG,185.17289218457435
061W,30,2005,20,1,PARKMILL,383730,200924,3,1,31,2006,383730,200924,20,1,PARKMILL,same_SG,0
061Y,32,2007,3,1,BEECH,380931,201164,1,1,33,2008,380931,201164,3,1,BEECH,same_SG,0
061Y,33,2008,3,1,BEECH,380931,201164,2,1,34,2009,380931,201164,3,1,BEECH,same_SG,0
061Y,34,2009,3,1,BEECH,380931,201164,2,1,35,2010,380931,201164,3,1,BEECH,same_SG,0
061Y,35,2010,3,1,BEECH,380931,201164,2,1,36,2011,380834,201150,3,1,CHESNUT,same_SG,98.00510190801293
062G,28,2003,2,1,LARCH,380541,201242,1,1,29,2004,380621,201409,2,1,BOX,same_SG,185.17289218457435
062G,32,2007,2,1,LARCH,380541,201242,1,1,33,2008,380621,201409,2,1,BOX,same_SG,185.17289218457435
062P,33,2008,2,1,BOX,380621,201409,1,1,34,2009,380621,201409,2,1,BOX,same_SG,0
062W,30,2005,18,1,LINSEED,383011,201367,1,1,31,2006,382624,201274,17,1,OLDOAK,neighbour_SG,398.0175875511031
062W,31,2006,17,1,OLDOAK,382624,201274,2,1,32,2007,382281,201327,14,1,TRACKSIDE,neighbour_SG,347.0705980056507
062W,34,2009,14,1,TRACKSIDE,382281,201327,1,1,35,2010,382132,201047,15,1,POPLAR,neighbour_SG,317.1766069558094
062Y,32,2007,11,1,TAXUS,381737,201220,1,1,33,2008,381619,201268,11,1,YEW,same_SG,127.38916751435343
063B,31,2006,1,1,WEST,380190,201400,1,1,32,2007,380190,201400,1,1,WEST,same_SG,0
063G,28,2003,16,1,PEGLARS,382355,200596,1,1,29,2004,382355,200596,16,1,PEGLARS,same_SG,0
063W,30,2005,17,1,OLDOAK,382624,201274,2,1,31,2006,382624,201274,17,1,OLDOAK,same_SG,0
063W,31,2006,17,1,OLDOAK,382624,201274,2,1,32,2007,382624,201274,17,1,OLDOAK,same_SG,0
063W,32,2007,17,1,OLDOAK,382624,201274,2,1,33,2008,382624,201274,17,1,OLDOAK,same_SG,0
063W,33,2008,17,1,OLDOAK,382624,201274,1,1,34,2009,382624,201274,17,1,OLDOAK,same_SG,0
063W,34,2009,17,1,OLDOAK,382624,201274,1,1,35,2010,382624,201274,17,1,OLDOAK,same_SG,0
063W,35,2010,17,1,OLDOAK,382624,201274,1,1,36,2011,382624,201274,17,1,OLDOAK,same_SG,0
063W,36,2011,17,1,OLDOAK,382624,201274,2,1,37,2012,382624,201274,17,1,OLDOAK,same_SG,0
063W,37,2012,17,1,OLDOAK,382624,201274,1,1,38,2013,382624,201274,17,1,OLDOAK,same_SG,0
063W,38,2013,17,1,OLDOAK,382624,201274,1,1,39,2014,382616,201525,17,1,TOPOAK,same_SG,251.127457678367
063Y,32,2007,20,1,PARKMILL,383730,200924,2,1,33,2008,383730,200924,20,1,PARKMILL,same_SG,0
063Y,33,2008,20,1,PARKMILL,383730,200924,4,1,34,2009,383730,200924,20,1,PARKMILL,same_SG,0
063Y,34,2009,20,1,PARKMILL,383730,200924,2,1,35,2010,383730,200924,20,1,PARKMILL,same_SG,0
063Y,37,2012,20,1,PARKMILL,383730,200924,1,1,38,2013,383730,200924,20,1,PARKMILL,same_SG,0
063Y,38,2013,20,1,PARKMILL,383730,200924,3,1,39,2014,383730,200924,20,1,PARKMILL,same_SG,0
063Y,39,2014,20,1,PARKMILL,383730,200924,1,1,40,2015,383730,200924,20,1,PARKMILL,same_SG,0
063Y,40,2015,20,1,PARKMILL,383730,200924,1,1,41,2016,383730,200924,20,1,PARKMILL,same_SG,0
063Y,41,2016,20,1,PARKMILL,383730,200924,2,1,42,2017,383412,200931,20,1,SCOTLANDBANK,same_SG,318.0770346944274
064P,33,2008,3,1,BEECH,380931,201164,1,1,34,2009,380931,201164,3,1,BEECH,same_SG,0
064P,34,2009,3,1,BEECH,380931,201164,2,1,35,2010,380931,201164,3,1,BEECH,same_SG,0
064P,35,2010,3,1,BEECH,380931,201164,1,1,36,2011,380931,201164,3,1,BEECH,same_SG,0
064W,30,2005,7,1,BOXWOOD,381241,201774,2,1,31,2006,381241,201774,7,1,BOXWOOD,same_SG,0
064W,31,2006,7,1,BOXWOOD,381241,201774,2,1,32,2007,381241,201774,7,1,BOXWOOD,same_SG,0
064Y,32,2007,3,1,MANSION,380901,201150,1,1,33,2008,380931,201164,3,1,BEECH,same_SG,33.1058907144937
064Y,33,2008,3,1,BEECH,380931,201164,1,1,34,2009,380834,201150,3,1,CHESNUT,same_SG,98.00510190801293
065B,35,2010,4,1,JUNCTION,380841,200432,1,1,36,2011,380841,200432,4,1,JUNCTION,same_SG,0
065P,33,2008,16,1,WOODRUSH,382713,200607,1,1,34,2009,382713,200607,16,1,WOODRUSH,same_SG,0
065W,30,2005,8,1,HONEYWELL,381931,201706,3,1,31,2006,381931,201706,8,1,HONEYWELL,same_SG,0
065W,31,2006,8,1,HONEYWELL,381931,201706,3,1,32,2007,381946,201669,8,1,CHAIN,same_SG,39.92492955535426
065W,32,2007,8,1,CHAIN,381946,201669,1,1,33,2008,381931,201706,8,1,HONEYWELL,same_SG,39.92492955535426
065W,33,2008,8,1,HONEYWELL,381931,201706,1,1,34,2009,381946,201669,8,1,CHAIN,same_SG,39.92492955535426
065Y,32,2007,4,1,THISTLEWOODBANK,381109,200408,1,1,33,2008,380841,200432,4,1,JUNCTION,same_SG,269.0724809414742
065Y,33,2008,4,1,JUNCTION,380841,200432,3,1,34,2009,380841,200432,4,1,JUNCTION,same_SG,0
066B,31,2006,4,1,THISTLEWOODBANK,381109,200408,1,1,32,2007,380841,200432,4,1,JUNCTION,same_SG,269.0724809414742
066B,32,2007,4,1,JUNCTION,380841,200432,1,1,33,2008,380841,200432,4,1,JUNCTION,same_SG,0
066B,36,2011,4,1,JUNCTION,380841,200432,1,1,37,2012,380841,200432,4,1,JUNCTION,same_SG,0
066R,29,2004,7,1,BOXWOOD,381241,201774,2,1,30,2005,381241,201774,7,1,BOXWOOD,same_SG,0
066R,30,2005,7,1,BOXWOOD,381241,201774,2,1,31,2006,381241,201774,7,1,BOXWOOD,same_SG,0
066R,31,2006,7,1,BOXWOOD,381241,201774,2,1,32,2007,381241,201774,7,1,BOXWOOD,same_SG,0
066R,35,2010,7,1,BOXWOOD,381241,201774,1,1,36,2011,381241,201774,7,1,BOXWOOD,same_SG,0
066R,36,2011,7,1,BOXWOOD,381241,201774,2,1,37,2012,381241,201774,7,1,BOXWOOD,same_SG,0
066R,37,2012,7,1,BOXWOOD,381241,201774,1,1,38,2013,381241,201774,7,1,BOXWOOD,same_SG,0
066W,30,2005,7,1,BOXWOOD,381241,201774,3,1,31,2006,381241,201774,7,1,BOXWOOD,same_SG,0
066W,31,2006,7,1,BOXWOOD,381241,201774,2,1,32,2007,381241,201774,7,1,BOXWOOD,same_SG,0
066Y,32,2007,5,1,JACKSMIREY,380678,200030,1,1,33,2008,383608,202451,999,2,STREAM,peripheral,3800.8079404252985
067P,33,2008,15,1,POPLAR,382132,201047,1,1,34,2009,382132,201047,15,1,POPLAR,same_SG,0
067P,34,2009,15,1,POPLAR,382132,201047,1,1,35,2010,382074,201085,15,1,WYCHELM,same_SG,69.33974329343886
067P,35,2010,15,1,WYCHELM,382074,201085,3,1,36,2011,382132,201047,15,1,POPLAR,same_SG,69.33974329343886
067P,36,2011,15,1,POPLAR,382132,201047,1,1,37,2012,381795,200962,12,1,TOP,neighbour_SG,347.55431230240833
067P,37,2012,12,1,TOP,381795,200962,1,1,38,2013,382132,201047,15,1,POPLAR,neighbour_SG,347.55431230240833
067R,29,2004,7,1,BOXWOOD,381241,201774,1,1,30,2005,381241,201774,7,1,BOXWOOD,same_SG,0
067R,32,2007,10,1,SEPTICTANK,381357,201285,1,1,33,2008,381180,201357,9,1,LAURELS,neighbour_SG,191.08375127153016
067Y,34,2009,1,1,WEST,380190,201400,1,1,35,2010,380190,201400,1,1,WEST,same_SG,0
068R,29,2004,6,1,RABBIT,380856,201662,1,1,30,2005,380856,201662,6,1,RABBIT,same_SG,0
069R,29,2004,20,1,PARKMILL,383730,200924,2,1,30,2005,383730,200924,20,1,PARKMILL,same_SG,0
069R,30,2005,20,1,PARKMILL,383730,200924,3,1,31,2006,383730,200924,20,1,PARKMILL,same_SG,0
069R,31,2006,20,1,PARKMILL,383730,200924,2,1,32,2007,383730,200924,20,1,PARKMILL,same_SG,0
069R,32,2007,20,1,PARKMILL,383730,200924,1,1,33,2008,383730,200924,20,1,PARKMILL,same_SG,0
069R,33,2008,20,1,PARKMILL,383730,200924,2,1,34,2009,383730,200924,20,1,PARKMILL,same_SG,0
069R,34,2009,20,1,PARKMILL,383730,200924,2,1,35,2010,383730,200924,20,1,PARKMILL,same_SG,0
069R,35,2010,20,1,PARKMILL,383730,200924,1,1,36,2011,383730,200924,20,1,PARKMILL,same_SG,0
070P,34,2009,22,1,WOODFARM,383337,200429,1,1,35,2010,384013,200739,999,2,INCHBROOK,peripheral,743.6907959629459
070R,29,2004,1,1,WEST,380190,201400,2,1,30,2005,380190,201400,1,1,WEST,same_SG,0
070Y,32,2007,12,1,TOP,381795,200962,1,1,33,2008,381795,200962,12,1,TOP,same_SG,0
070Y,33,2008,12,1,TOP,381795,200962,3,1,34,2009,381737,201220,11,1,TAXUS,neighbour_SG,264.43902888945877
070Y,34,2009,11,1,TAXUS,381737,201220,1,1,35,2010,381619,201268,11,1,YEW,same_SG,127.38916751435343
071W,30,2005,17,1,OLDOAK,382624,201274,2,1,31,2006,382624,201274,17,1,OLDOAK,same_SG,0
073R,29,2004,2,1,LARCH,380541,201242,1,1,30,2005,380621,201409,2,1,BOX,same_SG,185.17289218457435
073R,30,2005,2,1,BOX,380621,201409,2,1,31,2006,380541,201242,2,1,LARCH,same_SG,185.17289218457435
076R,29,2004,17,1,TOPOAK,382616,201525,1,1,30,2005,381795,200962,12,1,TOP,nonneighbour_SG,995.4948518199378
077W,30,2005,20,1,PARKMILL,383730,200924,3,1,31,2006,383730,200924,20,1,PARKMILL,same_SG,0
077W,31,2006,20,1,PARKMILL,383730,200924,1,1,32,2007,383412,200931,20,1,SCOTLANDBANK,same_SG,318.0770346944274
077W,34,2009,20,1,PARKMILL,383730,200924,1,1,35,2010,383730,200924,20,1,PARKMILL,same_SG,0
079W,30,2005,7,1,BOXWOOD,381241,201774,3,1,31,2006,381241,201774,7,1,BOXWOOD,same_SG,0
082W,30,2005,2,1,BOX,380621,201409,1,1,31,2006,380621,201409,2,1,BOX,same_SG,0
082W,31,2006,2,1,BOX,380621,201409,2,1,32,2007,380621,201409,2,1,BOX,same_SG,0
082W,32,2007,2,1,BOX,380621,201409,2,1,33,2008,380621,201409,2,1,BOX,same_SG,0
082W,33,2008,2,1,BOX,380621,201409,1,1,34,2009,380621,201409,2,1,BOX,same_SG,0
082W,34,2009,2,1,BOX,380621,201409,1,1,35,2010,380621,201409,2,1,BOX,same_SG,0
082W,35,2010,2,1,BOX,380621,201409,1,1,36,2011,380621,201409,2,1,BOX,same_SG,0
082W,36,2011,2,1,BOX,380621,201409,1,1,37,2012,380541,201242,2,1,LARCH,same_SG,185.17289218457435
083W,30,2005,1,1,WEST,380190,201400,2,1,31,2006,380190,201400,1,1,WEST,same_SG,0
084W,30,2005,1,1,WEST,380190,201400,1,1,31,2006,380190,201400,1,1,WEST,same_SG,0
085W,30,2005,1,1,WEST,380190,201400,1,1,31,2006,380190,201400,1,1,WEST,same_SG,0
089W,30,2005,4,1,THISTLEWOODBANK,381109,200408,1,1,31,2006,381109,200408,4,1,THISTLEWOODBANK,same_SG,0
089W,31,2006,4,1,THISTLEWOODBANK,381109,200408,2,1,32,2007,380390,200637,4,1,MEAD,same_SG,754.5873044254058
089W,32,2007,4,1,MEAD,380390,200637,2,1,33,2008,380534,200550,4,1,ARTHURS,same_SG,168.24089871371942
096W,30,2005,7,1,BOXWOOD,381241,201774,1,1,31,2006,381241,201774,7,1,BOXWOOD,same_SG,0
096W,31,2006,7,1,BOXWOOD,381241,201774,2,1,32,2007,381016,201635,6,1,FOX,neighbour_SG,264.4730610100016
096W,32,2007,6,1,FOX,381016,201635,1,1,33,2008,381241,201774,7,1,BOXWOOD,neighbour_SG,264.4730610100016
096W,33,2008,7,1,BOXWOOD,381241,201774,1,1,34,2009,381241,201774,7,1,BOXWOOD,same_SG,0
097W,30,2005,4,1,THISTLEWOODBANK,381109,200408,1,1,31,2006,381109,200408,4,1,THISTLEWOODBANK,same_SG,0
097W,31,2006,4,1,THISTLEWOODBANK,381109,200408,2,1,32,2007,380390,200637,4,1,MEAD,same_SG,754.5873044254058
097W,32,2007,4,1,MEAD,380390,200637,1,1,33,2008,380534,200550,4,1,ARTHURS,same_SG,168.24089871371942
098W,30,2005,5,1,JACKSMIREY,380678,200030,1,1,31,2006,380678,200030,5,1,JACKSMIREY,same_SG,0
098W,31,2006,5,1,JACKSMIREY,380678,200030,1,1,32,2007,380678,200030,5,1,JACKSMIREY,same_SG,0
099W,30,2005,1,1,WEST,380190,201400,1,1,31,2006,380190,201400,1,1,WEST,same_SG,0
099W,31,2006,1,1,WEST,380190,201400,1,1,32,2007,379814,201477,999,2,CARPARK,peripheral,383.80333505585907
100W,30,2005,1,1,WEST,380190,201400,1,1,31,2006,379874,201435,1,1,BUCKHOLT,same_SG,317.9323827482819
101W,30,2005,4,1,MEAD,380390,200637,2,1,31,2006,380390,200637,4,1,MEAD,same_SG,0
101W,33,2008,4,1,ARTHURS,380534,200550,2,1,34,2009,380390,200637,4,1,MEAD,same_SG,168.24089871371942
103W,30,2005,6,1,RABBIT,380856,201662,1,1,31,2006,380856,201662,6,1,RABBIT,same_SG,0
103W,31,2006,6,1,RABBIT,380856,201662,1,1,32,2007,381016,201635,6,1,FOX,same_SG,162.2621335986927
103W,34,2009,6,1,RABBIT,380856,201662,1,1,35,2010,381241,201774,7,1,BOXWOOD,neighbour_SG,400.96009776535124
103W,35,2010,7,1,BOXWOOD,381241,201774,1,1,36,2011,381241,201774,7,1,BOXWOOD,same_SG,0
104W,33,2008,4,1,MEAD,380390,200637,1,1,34,2009,380534,200550,4,1,ARTHURS,same_SG,168.24089871371942
A002,14,1989,18,1,NETTLE,383024,201142,1,1,15,1990,383024,201142,18,1,NETTLE,same_SG,0
A002,18,1993,18,1,QUARRY,383188,201092,1,1,19,1994,383024,201142,18,1,NETTLE,same_SG,171.45261736118232
A011,14,1989,4,1,ARTHURS,380534,200550,2,1,15,1990,380534,200550,4,1,ARTHURS,same_SG,0
A011,15,1990,4,1,ARTHURS,380534,200550,2,1,16,1991,380534,200550,4,1,ARTHURS,same_SG,0
A012,14,1989,5,1,JACKSMIREY,380678,200030,2,1,15,1990,380678,200030,5,1,JACKSMIREY,same_SG,0
A013,14,1989,5,1,JACKSMIREY,380678,200030,3,1,15,1990,380678,200030,5,1,JACKSMIREY,same_SG,0
A014,14,1989,1,1,WEST,380190,201400,2,1,15,1990,380190,201400,1,1,WEST,same_SG,0
A014,15,1990,1,1,WEST,380190,201400,4,1,16,1991,380190,201400,1,1,WEST,same_SG,0
A021,14,1989,2,1,LARCH,380541,201242,2,1,15,1990,380621,201409,2,1,BOX,same_SG,185.17289218457435
A021,15,1990,2,1,BOX,380621,201409,2,1,16,1991,380621,201409,2,1,BOX,same_SG,0
A021,16,1991,2,1,BOX,380621,201409,1,1,17,1992,380621,201409,2,1,BOX,same_SG,0
A030,14,1989,5,1,JACKSMIREY,380678,200030,3,1,15,1990,380678,200030,5,1,JACKSMIREY,same_SG,0
A030,15,1990,5,1,JACKSMIREY,380678,200030,2,1,16,1991,380678,200030,5,1,JACKSMIREY,same_SG,0
A037,14,1989,3,1,BEECH,380931,201164,2,1,15,1990,380541,201242,2,1,LARCH,neighbour_SG,397.7235220602372
A037,15,1990,2,1,LARCH,380541,201242,1,1,16,1991,380931,201164,3,1,BEECH,neighbour_SG,397.7235220602372
A037,16,1991,3,1,BEECH,380931,201164,3,1,17,1992,380931,201164,3,1,BEECH,same_SG,0
A037,19,1994,7,1,BOXWOOD,381241,201774,1,1,20,1995,381931,201706,8,1,HONEYWELL,neighbour_SG,693.3426281428252
A037,20,1995,8,1,HONEYWELL,381931,201706,1,1,21,1996,381931,201706,8,1,HONEYWELL,same_SG,0
A038,14,1989,10,1,SEPTICTANK,381357,201285,1,1,15,1990,381503,201484,13,1,OLDPONDDRAIN,neighbour_SG,246.81369491987272
A038,15,1990,13,1,OLDPONDDRAIN,381503,201484,2,1,16,1991,381180,201357,9,1,LAURELS,nonneighbour_SG,347.0705980056507
A038,16,1991,9,1,LAURELS,381180,201357,1,1,17,1992,381357,201285,10,1,SEPTICTANK,neighbour_SG,191.08375127153016
A039,14,1989,16,1,PEGLARS,382355,200596,1,1,15,1990,382355,200596,16,1,PEGLARS,same_SG,0
A039,15,1990,16,1,PEGLARS,382355,200596,4,1,16,1991,382355,200596,16,1,PEGLARS,same_SG,0
A039,16,1991,16,1,PEGLARS,382355,200596,3,1,17,1992,382355,200596,16,1,PEGLARS,same_SG,0
A041,14,1989,12,1,TOP,381795,200962,3,1,15,1990,381795,200962,12,1,TOP,same_SG,0
A041,15,1990,12,1,TOP,381795,200962,3,1,16,1991,381795,200962,12,1,TOP,same_SG,0
A041,16,1991,12,1,TOP,381795,200962,1,1,17,1992,381795,200962,12,1,TOP,same_SG,0
A041,17,1992,12,1,TOP,381795,200962,2,1,18,1993,381795,200962,12,1,TOP,same_SG,0
A042,14,1989,12,1,TOP,381795,200962,3,1,15,1990,381795,200962,12,1,TOP,same_SG,0
A042,15,1990,12,1,TOP,381795,200962,3,1,16,1991,381795,200962,12,1,TOP,same_SG,0
A042,16,1991,12,1,TOP,381795,200962,1,1,17,1992,381795,200962,12,1,TOP,same_SG,0
A042,17,1992,12,1,TOP,381795,200962,1,1,18,1993,381795,200962,12,1,TOP,same_SG,0
A042,18,1993,12,1,TOP,381795,200962,1,1,19,1994,381795,200962,12,1,TOP,same_SG,0
A042,19,1994,12,1,TOP,381795,200962,1,1,20,1995,382132,201047,15,1,POPLAR,neighbour_SG,347.55431230240833
A045,14,1989,8,1,HONEYWELL,381931,201706,1,1,15,1990,382049,201493,14,1,COLEPARK,neighbour_SG,243.50154003619772
A045,15,1990,14,1,COLEPARK,382049,201493,2,1,16,1991,382049,201493,14,1,COLEPARK,same_SG,0
A046,14,1989,17,1,OLDOAK,382624,201274,3,1,15,1990,382624,201274,17,1,OLDOAK,same_SG,0
A046,15,1990,17,1,OLDOAK,382624,201274,2,1,16,1991,382624,201274,17,1,OLDOAK,same_SG,0
A047,16,1991,17,1,OLDOAK,382624,201274,2,1,17,1992,382624,201274,17,1,OLDOAK,same_SG,0
A049,14,1989,17,1,TOPOAK,382616,201525,2,1,15,1990,382616,201525,17,1,TOPOAK,same_SG,0
A049,15,1990,17,1,TOPOAK,382616,201525,2,1,16,1991,382616,201525,17,1,TOPOAK,same_SG,0
A049,16,1991,17,1,TOPOAK,382616,201525,1,1,17,1992,382616,201525,17,1,TOPOAK,same_SG,0
A049,17,1992,17,1,TOPOAK,382616,201525,1,1,18,1993,383375,201417,999,2,ATCOMBEWEST,peripheral,766.6452895570415
A051,14,1989,22,1,WOODFARM,383337,200429,2,1,15,1990,383337,200429,22,1,WOODFARM,same_SG,0
A051,15,1990,22,1,WOODFARM,383337,200429,3,1,16,1991,383337,200429,22,1,WOODFARM,same_SG,0
A051,16,1991,22,1,WOODFARM,383337,200429,1,1,17,1992,383337,200429,22,1,WOODFARM,same_SG,0
A051,17,1992,22,1,WOODFARM,383337,200429,3,1,18,1993,383337,200429,22,1,WOODFARM,same_SG,0
A051,18,1993,22,1,WOODFARM,383337,200429,1,1,19,1994,383337,200429,22,1,WOODFARM,same_SG,0
A051,19,1994,22,1,WOODFARM,383337,200429,1,1,20,1995,383337,200429,22,1,WOODFARM,same_SG,0
A051,20,1995,22,1,WOODFARM,383337,200429,2,1,21,1996,382931,200706,21,1,COLLIERSWOOD,neighbour_SG,491.49262456317695
A051,21,1996,21,1,COLLIERSWOOD,382931,200706,1,1,22,1997,382931,200706,21,1,COLLIERSWOOD,same_SG,0
A051,22,1997,21,1,COLLIERSWOOD,382931,200706,1,1,23,1998,382931,200706,21,1,COLLIERSWOOD,same_SG,0
A051,23,1998,21,1,COLLIERSWOOD,382931,200706,1,1,24,1999,382931,200706,21,1,COLLIERSWOOD,same_SG,0
A051,24,1999,21,1,COLLIERSWOOD,382931,200706,2,1,25,2000,382931,200706,21,1,COLLIERSWOOD,same_SG,0
A052,14,1989,22,1,WOODFARM,383337,200429,2,1,15,1990,383635,200531,999,2,WINDSOREDGE,peripheral,314.97301471713416
A054,15,1990,22,1,WOODFARM,383337,200429,1,1,16,1991,383337,200429,22,1,WOODFARM,same_SG,0
A054,16,1991,22,1,WOODFARM,383337,200429,1,1,17,1992,383337,200429,22,1,WOODFARM,same_SG,0
A054,17,1992,22,1,WOODFARM,383337,200429,3,1,18,1993,383337,200429,22,1,WOODFARM,same_SG,0
A054,18,1993,22,1,WOODFARM,383337,200429,2,1,19,1994,383337,200429,22,1,WOODFARM,same_SG,0
A054,19,1994,22,1,WOODFARM,383337,200429,1,1,20,1995,383635,200531,999,2,WINDSOREDGE,peripheral,314.97301471713416
A056,17,1992,17,1,OLDOAK,382624,201274,1,1,18,1993,383375,201417,999,2,ATCOMBEWEST,peripheral,764.4932962426813
A073,14,1989,2,1,LARCH,380541,201242,1,1,15,1990,380931,201164,3,1,BEECH,neighbour_SG,397.7235220602372
A073,15,1990,3,1,BEECH,380931,201164,3,1,16,1991,380931,201164,3,1,BEECH,same_SG,0
A073,16,1991,3,1,BEECH,380931,201164,2,1,17,1992,380931,201164,3,1,BEECH,same_SG,0
A073,17,1992,3,1,BEECH,380931,201164,1,1,18,1993,381022,201589,6,1,CEDAR,neighbour_SG,434.6331786690933
A074,14,1989,5,1,JACKSMIREY,380678,200030,2,1,15,1990,380678,200030,5,1,JACKSMIREY,same_SG,0
A074,15,1990,5,1,JACKSMIREY,380678,200030,3,1,16,1991,380678,200030,5,1,JACKSMIREY,same_SG,0
A074,21,1996,5,1,JACKSMIREY,380678,200030,3,1,22,1997,380678,200030,5,1,JACKSMIREY,same_SG,0
A074,22,1997,5,1,JACKSMIREY,380678,200030,1,1,23,1998,380678,200030,5,1,JACKSMIREY,same_SG,0
A074,23,1998,5,1,JACKSMIREY,380678,200030,1,1,24,1999,380678,200030,5,1,JACKSMIREY,same_SG,0
A075,14,1989,1,1,WEST,380190,201400,2,1,15,1990,380190,201400,1,1,WEST,same_SG,0
A079,16,1991,18,1,NETTLE,383024,201142,1,1,17,1992,383024,201142,18,1,NETTLE,same_SG,0
A079,17,1992,18,1,NETTLE,383024,201142,2,1,18,1993,383024,201142,18,1,NETTLE,same_SG,0
B001,5,1980,11,1,YEW,381619,201268,1,1,6,1981,381619,201268,11,1,YEW,same_SG,0
B001,6,1981,11,1,YEW,381619,201268,2,1,7,1982,381619,201268,11,1,YEW,same_SG,0
B001,7,1982,11,1,YEW,381619,201268,1,1,8,1983,381619,201268,11,1,YEW,same_SG,0
B007,5,1980,1,1,WEST,380190,201400,1,1,6,1981,380190,201400,1,1,WEST,same_SG,0
B007,6,1981,1,1,WEST,380190,201400,3,1,7,1982,380190,201400,1,1,WEST,same_SG,0
B012,8,1983,10,1,SEPTICTANK,381357,201285,1,1,9,1984,380541,201242,2,1,LARCH,nonneighbour_SG,817.1321802499275
