transition_id,tattoo,entry_group,origin_year,next_year,origin_SG,dest_SG,observed_category,observed_distance_m,sigma_test,exp_same_SG,exp_neighbour_SG,exp_nonneighbour_SG,exp_peripheral,expected_prob_observed
972,064W,1,2006,2007,7,7,same_SG,0,60,0.9550164596374984,0.04491885120399261,0,6.468915850903476e-5,0.9550164596374984
972,064W,1,2006,2007,7,7,same_SG,0,100,0.8330920550978781,0.15987604488059104,0,0.007031900021530798,0.8330920550978781
972,064W,1,2006,2007,7,7,same_SG,0,150,0.6734786583011204,0.281355699965091,0.0010850393422947642,0.044080602391493785,0.6734786583011204
973,064Y,1,2007,2008,3,3,same_SG,33.1058907144937,60,0.8084917332026949,0.19150826679730518,0,0,0.8084917332026949
973,064Y,1,2007,2008,3,3,same_SG,33.1058907144937,100,0.5809156246843199,0.41838218486753304,7.021904481470152e-4,0,0.5809156246843199
973,064Y,1,2007,2008,3,3,same_SG,33.1058907144937,150,0.3802698917554806,0.5948224210517071,0.02265511223635987,0.0022525749564524036,0.3802698917554806
974,064Y,1,2008,2009,3,3,same_SG,98.00510190801293,60,0.748140465300824,0.251859534699176,0,0,0.748140465300824
974,064Y,1,2008,2009,3,3,same_SG,98.00510190801293,100,0.5382935084307708,0.45956503822438083,0.0021414533448484057,0,0.5382935084307708
974,064Y,1,2008,2009,3,3,same_SG,98.00510190801293,150,0.3588165560924883,0.6068120436820459,0.03234864971019654,0.0020227505152692607,0.3588165560924883
975,065B,1,2010,2011,4,4,same_SG,0,60,0.9663991056154051,0,0,0.033600894384594814,0.9663991056154051
975,065B,1,2010,2011,4,4,same_SG,0,100,0.8514057173206174,9.84977986618725e-4,0,0.1476093046927638,0.8514057173206174
975,065B,1,2010,2011,4,4,same_SG,0,150,0.7399338178096576,0.026710275303567496,0,0.23335590688677493,0.7399338178096576
976,065P,1,2008,2009,16,16,same_SG,0,60,0.976111314236685,0.02388868576331493,0,0,0.976111314236685
976,065P,1,2008,2009,16,16,same_SG,0,100,0.8331938717372169,0.16451182126078676,0,0.002294307001996368,0.8331938717372169
976,065P,1,2008,2009,16,16,same_SG,0,150,0.636705545069654,0.3330240437531988,4.999968118831044e-4,0.029770414365263988,0.636705545069654
977,065W,1,2005,2006,8,8,same_SG,0,60,0.9931516473013164,0.006848352698683604,0,0,0.9931516473013164
977,065W,1,2005,2006,8,8,same_SG,0,100,0.935470116544997,0.06382729583997798,0,7.025876150249473e-4,0.935470116544997
977,065W,1,2005,2006,8,8,same_SG,0,150,0.8354633420858097,0.1414143046606623,0.0018271245036994613,0.02129522874982853,0.8354633420858097
978,065W,1,2006,2007,8,8,same_SG,39.92492955535426,60,0.9931516473013164,0.006848352698683604,0,0,0.9931516473013164
978,065W,1,2006,2007,8,8,same_SG,39.92492955535426,100,0.935470116544997,0.06382729583997798,0,7.025876150249473e-4,0.935470116544997
978,065W,1,2006,2007,8,8,same_SG,39.92492955535426,150,0.8354633420858097,0.1414143046606623,0.0018271245036994613,0.02129522874982853,0.8354633420858097
979,065W,1,2007,2008,8,8,same_SG,39.92492955535426,60,0.9637397555619635,0.03626024443803644,0,0,0.9637397555619635
979,065W,1,2007,2008,8,8,same_SG,39.92492955535426,100,0.8713291572133114,0.12827886012562548,0,3.9198266106325137e-4,0.8713291572133114
979,065W,1,2007,2008,8,8,same_SG,39.92492955535426,150,0.776831411169574,0.20408456345323736,0.0037029741709849223,0.015381051206203714,0.776831411169574
980,065W,1,2008,2009,8,8,same_SG,39.92492955535426,60,0.9931516473013164,0.006848352698683604,0,0,0.9931516473013164
980,065W,1,2008,2009,8,8,same_SG,39.92492955535426,100,0.935470116544997,0.06382729583997798,0,7.025876150249473e-4,0.935470116544997
980,065W,1,2008,2009,8,8,same_SG,39.92492955535426,150,0.8354633420858097,0.1414143046606623,0.0018271245036994613,0.02129522874982853,0.8354633420858097
981,065Y,1,2007,2008,4,4,same_SG,269.0724809414742,60,0.710540573643944,0,0,0.289459426356056,0.710540573643944
981,065Y,1,2007,2008,4,4,same_SG,269.0724809414742,100,0.6088432734028951,0.002355840923817583,0,0.3888008856732873,0.6088432734028951
981,065Y,1,2007,2008,4,4,same_SG,269.0724809414742,150,0.5422141945720885,0.030645671284055768,0,0.42714013414385577,0.5422141945720885
982,065Y,1,2008,2009,4,4,same_SG,0,60,0.9663991056154051,0,0,0.033600894384594814,0.9663991056154051
982,065Y,1,2008,2009,4,4,same_SG,0,100,0.8514057173206174,9.84977986618725e-4,0,0.1476093046927638,0.8514057173206174
982,065Y,1,2008,2009,4,4,same_SG,0,150,0.7399338178096576,0.026710275303567496,0,0.23335590688677493,0.7399338178096576
983,066B,1,2006,2007,4,4,same_SG,269.0724809414742,60,0.710540573643944,0,0,0.289459426356056,0.710540573643944
983,066B,1,2006,2007,4,4,same_SG,269.0724809414742,100,0.6088432734028951,0.002355840923817583,0,0.3888008856732873,0.6088432734028951
983,066B,1,2006,2007,4,4,same_SG,269.0724809414742,150,0.5422141945720885,0.030645671284055768,0,0.42714013414385577,0.5422141945720885
984,066B,1,2007,2008,4,4,same_SG,0,60,0.9663991056154051,0,0,0.033600894384594814,0.9663991056154051
984,066B,1,2007,2008,4,4,same_SG,0,100,0.8514057173206174,9.84977986618725e-4,0,0.1476093046927638,0.8514057173206174
984,066B,1,2007,2008,4,4,same_SG,0,150,0.7399338178096576,0.026710275303567496,0,0.23335590688677493,0.7399338178096576
985,066B,1,2011,2012,4,4,same_SG,0,60,0.9663991056154051,0,0,0.033600894384594814,0.9663991056154051
985,066B,1,2011,2012,4,4,same_SG,0,100,0.8514057173206174,9.84977986618725e-4,0,0.1476093046927638,0.8514057173206174
985,066B,1,2011,2012,4,4,same_SG,0,150,0.7399338178096576,0.026710275303567496,0,0.23335590688677493,0.7399338178096576
986,066R,1,2004,2005,7,7,same_SG,0,60,0.9550164596374984,0.04491885120399261,0,6.468915850903476e-5,0.9550164596374984
986,066R,1,2004,2005,7,7,same_SG,0,100,0.8330920550978781,0.15987604488059104,0,0.007031900021530798,0.8330920550978781
986,066R,1,2004,2005,7,7,same_SG,0,150,0.6734786583011204,0.281355699965091,0.0010850393422947642,0.044080602391493785,0.6734786583011204
987,066R,1,2005,2006,7,7,same_SG,0,60,0.9550164596374984,0.04491885120399261,0,6.468915850903476e-5,0.9550164596374984
987,066R,1,2005,2006,7,7,same_SG,0,100,0.8330920550978781,0.15987604488059104,0,0.007031900021530798,0.8330920550978781
987,066R,1,2005,2006,7,7,same_SG,0,150,0.6734786583011204,0.281355699965091,0.0010850393422947642,0.044080602391493785,0.6734786583011204
988,066R,1,2006,2007,7,7,same_SG,0,60,0.9550164596374984,0.04491885120399261,0,6.468915850903476e-5,0.9550164596374984
988,066R,1,2006,2007,7,7,same_SG,0,100,0.8330920550978781,0.15987604488059104,0,0.007031900021530798,0.8330920550978781
988,066R,1,2006,2007,7,7,same_SG,0,150,0.6734786583011204,0.281355699965091,0.0010850393422947642,0.044080602391493785,0.6734786583011204
989,066R,1,2010,2011,7,7,same_SG,0,60,0.9550164596374984,0.04491885120399261,0,6.468915850903476e-5,0.9550164596374984
989,066R,1,2010,2011,7,7,same_SG,0,100,0.8330920550978781,0.15987604488059104,0,0.007031900021530798,0.8330920550978781
989,066R,1,2010,2011,7,7,same_SG,0,150,0.6734786583011204,0.281355699965091,0.0010850393422947642,0.044080602391493785,0.6734786583011204
990,066R,1,2011,2012,7,7,same_SG,0,60,0.9550164596374984,0.04491885120399261,0,6.468915850903476e-5,0.9550164596374984
990,066R,1,2011,2012,7,7,same_SG,0,100,0.8330920550978781,0.15987604488059104,0,0.007031900021530798,0.8330920550978781
990,066R,1,2011,2012,7,7,same_SG,0,150,0.6734786583011204,0.281355699965091,0.0010850393422947642,0.044080602391493785,0.6734786583011204
991,066R,1,2012,2013,7,7,same_SG,0,60,0.9550164596374984,0.04491885120399261,0,6.468915850903476e-5,0.9550164596374984
991,066R,1,2012,2013,7,7,same_SG,0,100,0.8330920550978781,0.15987604488059104,0,0.007031900021530798,0.8330920550978781
991,066R,1,2012,2013,7,7,same_SG,0,150,0.6734786583011204,0.281355699965091,0.0010850393422947642,0.044080602391493785,0.6734786583011204
992,066W,1,2005,2006,7,7,same_SG,0,60,0.9550164596374984,0.04491885120399261,0,6.468915850903476e-5,0.9550164596374984
992,066W,1,2005,2006,7,7,same_SG,0,100,0.8330920550978781,0.15987604488059104,0,0.007031900021530798,0.8330920550978781
992,066W,1,2005,2006,7,7,same_SG,0,150,0.6734786583011204,0.281355699965091,0.0010850393422947642,0.044080602391493785,0.6734786583011204
993,066W,1,2006,2007,7,7,same_SG,0,60,0.9550164596374984,0.04491885120399261,0,6.468915850903476e-5,0.9550164596374984
993,066W,1,2006,2007,7,7,same_SG,0,100,0.8330920550978781,0.15987604488059104,0,0.007031900021530798,0.8330920550978781
993,066W,1,2006,2007,7,7,same_SG,0,150,0.6734786583011204,0.281355699965091,0.0010850393422947642,0.044080602391493785,0.6734786583011204
994,066Y,1,2007,2008,5,999,peripheral,3800.8079404252985,60,0.4352703034305346,0,0,0.5647296965694654,0.5647296965694654
994,066Y,1,2007,2008,5,999,peripheral,3800.8079404252985,100,0.2930534559644393,0.0047028269406942545,0,0.7022437170948663,0.7022437170948663
994,066Y,1,2007,2008,5,999,peripheral,3800.8079404252985,150,0.19838751257475404,0.038857806197829414,0,0.7627546812274166,0.7627546812274166
995,067P,1,2008,2009,15,15,same_SG,0,60,0.9974226844919748,0.0025773155080252444,0,0,0.9974226844919748
995,067P,1,2008,2009,15,15,same_SG,0,100,0.9559619118765981,0.04365803750994854,0,3.800506134534378e-4,0.9559619118765981
995,067P,1,2008,2009,15,15,same_SG,0,150,0.8446138263595651,0.14862579787646402,1.7810563281969534e-4,0.006582270131151251,0.8446138263595651
996,067P,1,2009,2010,15,15,same_SG,69.33974329343886,60,0.9974226844919748,0.0025773155080252444,0,0,0.9974226844919748
996,067P,1,2009,2010,15,15,same_SG,69.33974329343886,100,0.9559619118765981,0.04365803750994854,0,3.800506134534378e-4,0.9559619118765981
996,067P,1,2009,2010,15,15,same_SG,69.33974329343886,150,0.8446138263595651,0.14862579787646402,1.7810563281969534e-4,0.006582270131151251,0.8446138263595651
997,067P,1,2010,2011,15,15,same_SG,69.33974329343886,60,0.9905234785968731,0.009476521403126865,0,0,0.9905234785968731
997,067P,1,2010,2011,15,15,same_SG,69.33974329343886,100,0.9227244200717525,0.07707564748449842,0,1.9993244374911574e-4,0.9227244200717525
997,067P,1,2010,2011,15,15,same_SG,69.33974329343886,150,0.7847513409758433,0.2097628661571075,7.204971782875499e-4,0.0047652956887615705,0.7847513409758433
998,067P,1,2011,2012,15,12,neighbour_SG,347.55431230240833,60,0.9974226844919748,0.0025773155080252444,0,0,0.0025773155080252444
998,067P,1,2011,2012,15,12,neighbour_SG,347.55431230240833,100,0.9559619118765981,0.04365803750994854,0,3.800506134534378e-4,0.04365803750994854
998,067P,1,2011,2012,15,12,neighbour_SG,347.55431230240833,150,0.8446138263595651,0.14862579787646402,1.7810563281969534e-4,0.006582270131151251,0.14862579787646402
999,067P,1,2012,2013,12,15,neighbour_SG,347.55431230240833,60,0.9413234071317047,0.05867659286829524,0,0,0.05867659286829524
999,067P,1,2012,2013,12,15,neighbour_SG,347.55431230240833,100,0.7948998519052538,0.2025263149583517,7.303864508615866e-4,0.0018434466855329413,0.2025263149583517
999,067P,1,2012,2013,12,15,neighbour_SG,347.55431230240833,150,0.6208479737890128,0.35068381995233544,0.01448113679301699,0.013987069465634754,0.35068381995233544
1000,067R,1,2004,2005,7,7,same_SG,0,60,0.9550164596374984,0.04491885120399261,0,6.468915850903476e-5,0.9550164596374984
1000,067R,1,2004,2005,7,7,same_SG,0,100,0.8330920550978781,0.15987604488059104,0,0.007031900021530798,0.8330920550978781
1000,067R,1,2004,2005,7,7,same_SG,0,150,0.6734786583011204,0.281355699965091,0.0010850393422947642,0.044080602391493785,0.6734786583011204
1001,067R,1,2007,2008,10,9,neighbour_SG,191.08375127153016,60,0.9262636258633085,0.07373637413669146,0,0,0.07373637413669146
1001,067R,1,2007,2008,10,9,neighbour_SG,191.08375127153016,100,0.6834106779348738,0.31598771008730403,6.016119778222321e-4,0,0.31598771008730403
1001,067R,1,2007,2008,10,9,neighbour_SG,191.08375127153016,150,0.42617601413030437,0.5525323734938806,0.021278560876082184,1.3051499732813674e-5,0.5525323734938806
1002,067Y,1,2009,2010,1,1,same_SG,0,60,0.9171470591522483,0.014382268320998528,0,0.06847067252675326,0.9171470591522483
1002,067Y,1,2009,2010,1,1,same_SG,0,100,0.7722567603880148,0.05088645780306325,0,0.1768567818089219,0.7722567603880148
1002,067Y,1,2009,2010,1,1,same_SG,0,150,0.650533074161767,0.08132300824318085,2.8144374684581233e-4,0.26786247384820644,0.650533074161767
1003,068R,1,2004,2005,6,6,same_SG,0,60,0.5157699280311538,0.08871702191516401,0,0.3955130500536821,0.5157699280311538
1003,068R,1,2004,2005,6,6,same_SG,0,100,0.5026588784547804,0.12779483680776774,0,0.36954628473745177,0.5026588784547804
1003,068R,1,2004,2005,6,6,same_SG,0,150,0.45411480495639267,0.17665303341870156,8.279288810220749e-6,0.36922388233609554,0.45411480495639267
1004,069R,1,2004,2005,20,20,same_SG,0,60,0.6986978890234979,0,0,0.3013021109765021,0.6986978890234979
1004,069R,1,2004,2005,20,20,same_SG,0,100,0.5022796175437143,9.610447263112319e-5,0,0.49762427798365455,0.5022796175437143
1004,069R,1,2004,2005,20,20,same_SG,0,150,0.3653464256292173,0.004933306756120206,0.0014652589703470593,0.6282550086443154,0.3653464256292173
1005,069R,1,2005,2006,20,20,same_SG,0,60,0.6986978890234979,0,0,0.3013021109765021,0.6986978890234979
1005,069R,1,2005,2006,20,20,same_SG,0,100,0.5022796175437143,9.610447263112319e-5,0,0.49762427798365455,0.5022796175437143
1005,069R,1,2005,2006,20,20,same_SG,0,150,0.3653464256292173,0.004933306756120206,0.0014652589703470593,0.6282550086443154,0.3653464256292173
1006,069R,1,2006,2007,20,20,same_SG,0,60,0.6986978890234979,0,0,0.3013021109765021,0.6986978890234979
1006,069R,1,2006,2007,20,20,same_SG,0,100,0.5022796175437143,9.610447263112319e-5,0,0.49762427798365455,0.5022796175437143
1006,069R,1,2006,2007,20,20,same_SG,0,150,0.3653464256292173,0.004933306756120206,0.0014652589703470593,0.6282550086443154,0.3653464256292173
1007,069R,1,2007,2008,20,20,same_SG,0,60,0.6986978890234979,0,0,0.3013021109765021,0.6986978890234979
1007,069R,1,2007,2008,20,20,same_SG,0,100,0.5022796175437143,9.610447263112319e-5,0,0.49762427798365455,0.5022796175437143
1007,069R,1,2007,2008,20,20,same_SG,0,150,0.3653464256292173,0.004933306756120206,0.0014652589703470593,0.6282550086443154,0.3653464256292173
1008,069R,1,2008,2009,20,20,same_SG,0,60,0.6986978890234979,0,0,0.3013021109765021,0.6986978890234979
1008,069R,1,2008,2009,20,20,same_SG,0,100,0.5022796175437143,9.610447263112319e-5,0,0.49762427798365455,0.5022796175437143
1008,069R,1,2008,2009,20,20,same_SG,0,150,0.3653464256292173,0.004933306756120206,0.0014652589703470593,0.6282550086443154,0.3653464256292173
1009,069R,1,2009,2010,20,20,same_SG,0,60,0.6986978890234979,0,0,0.3013021109765021,0.6986978890234979
1009,069R,1,2009,2010,20,20,same_SG,0,100,0.5022796175437143,9.610447263112319e-5,0,0.49762427798365455,0.5022796175437143
1009,069R,1,2009,2010,20,20,same_SG,0,150,0.3653464256292173,0.004933306756120206,0.0014652589703470593,0.6282550086443154,0.3653464256292173
1010,069R,1,2010,2011,20,20,same_SG,0,60,0.6986978890234979,0,0,0.3013021109765021,0.6986978890234979
1010,069R,1,2010,2011,20,20,same_SG,0,100,0.5022796175437143,9.610447263112319e-5,0,0.49762427798365455,0.5022796175437143
1010,069R,1,2010,2011,20,20,same_SG,0,150,0.3653464256292173,0.004933306756120206,0.0014652589703470593,0.6282550086443154,0.3653464256292173
1011,070P,1,2009,2010,22,999,peripheral,743.6907959629459,60,0.9925538310703836,0.007063134242659185,0,3.830346869572473e-4,3.830346869572473e-4
1011,070P,1,2009,2010,22,999,peripheral,743.6907959629459,100,0.8816009101536335,0.090585029118672,8.519980442327733e-4,0.026962062683461824,0.026962062683461824
1011,070P,1,2009,2010,22,999,peripheral,743.6907959629459,150,0.668753163883374,0.20239479136112037,0.01641853541913909,0.1124335093363665,0.1124335093363665
1012,070R,1,2004,2005,1,1,same_SG,0,60,0.9171470591522483,0.014382268320998528,0,0.06847067252675326,0.9171470591522483
1012,070R,1,2004,2005,1,1,same_SG,0,100,0.7722567603880148,0.05088645780306325,0,0.1768567818089219,0.7722567603880148
1012,070R,1,2004,2005,1,1,same_SG,0,150,0.650533074161767,0.08132300824318085,2.8144374684581233e-4,0.26786247384820644,0.650533074161767
1013,070Y,1,2007,2008,12,12,same_SG,0,60,0.9413234071317047,0.05867659286829524,0,0,0.9413234071317047
1013,070Y,1,2007,2008,12,12,same_SG,0,100,0.7948998519052538,0.2025263149583517,7.303864508615866e-4,0.0018434466855329413,0.7948998519052538
1013,070Y,1,2007,2008,12,12,same_SG,0,150,0.6208479737890128,0.35068381995233544,0.01448113679301699,0.013987069465634754,0.6208479737890128
1014,070Y,1,2008,2009,12,11,neighbour_SG,264.43902888945877,60,0.9413234071317047,0.05867659286829524,0,0,0.05867659286829524
1014,070Y,1,2008,2009,12,11,neighbour_SG,264.43902888945877,100,0.7948998519052538,0.2025263149583517,7.303864508615866e-4,0.0018434466855329413,0.2025263149583517
1014,070Y,1,2008,2009,12,11,neighbour_SG,264.43902888945877,150,0.6208479737890128,0.35068381995233544,0.01448113679301699,0.013987069465634754,0.35068381995233544
1015,070Y,1,2009,2010,11,11,same_SG,127.38916751435343,60,0.5084918509224245,0.4915081490775755,0,0,0.5084918509224245
1015,070Y,1,2009,2010,11,11,same_SG,127.38916751435343,100,0.3984693498898829,0.5984094790311754,0.0031211710789417384,0,0.3984693498898829
1015,070Y,1,2009,2010,11,11,same_SG,127.38916751435343,150,0.3244761899007722,0.6370661263825033,0.03837147072110958,8.621299561496808e-5,0.3244761899007722
1016,071W,1,2005,2006,17,17,same_SG,0,60,0.9430893885516919,0.056910611448308016,0,0,0.9430893885516919
1016,071W,1,2005,2006,17,17,same_SG,0,100,0.8025223342342066,0.19745569674964683,0,2.1969016146470055e-5,0.8025223342342066
1016,071W,1,2005,2006,17,17,same_SG,0,150,0.6172854710230194,0.37788432936005667,0.001551349882788731,0.003278849734135104,0.6172854710230194
1017,073R,1,2004,2005,2,2,same_SG,185.17289218457435,60,0.8761075033407697,0.12338420595384249,3.3099710943504146e-4,1.772935959528214e-4,0.8761075033407697
1017,073R,1,2004,2005,2,2,same_SG,185.17289218457435,100,0.657131039187764,0.3180693743832574,0.011119601163194237,0.013679985265784258,0.657131039187764
1017,073R,1,2004,2005,2,2,same_SG,185.17289218457435,150,0.4314294641018157,0.47070273477586416,0.03638867630154061,0.06147912482077955,0.4314294641018157
1018,073R,1,2005,2006,2,2,same_SG,185.17289218457435,60,0.5851865099383535,0.19484167311297104,0,0.21997181694867543,0.5851865099383535
1018,073R,1,2005,2006,2,2,same_SG,185.17289218457435,100,0.4857289025227095,0.2563901641236672,1.590443915197149e-4,0.2577218889621036,0.4857289025227095
1018,073R,1,2005,2006,2,2,same_SG,185.17289218457435,150,0.362411711737773,0.3412189777105271,0.009164170360850809,0.28720514019084914,0.362411711737773
1019,076R,1,2004,2005,17,12,nonneighbour_SG,995.4948518199378,60,0.9839684115908193,0.008794991787660883,0,0.007236596621519835,0
1019,076R,1,2004,2005,17,12,nonneighbour_SG,995.4948518199378,100,0.8427987088625168,0.09747168636032134,5.274392860310666e-5,0.059676860848558784,5.274392860310666e-5
1019,076R,1,2004,2005,17,12,nonneighbour_SG,995.4948518199378,150,0.6299940685761942,0.23609533437574234,0.0041671321167490545,0.12974346493131447,0.0041671321167490545
1020,077W,1,2005,2006,20,20,same_SG,0,60,0.6986978890234979,0,0,0.3013021109765021,0.6986978890234979
